"CODE_MUNI";"STATE";"REGION";"region"
2304269;"CE";23;"nao metropolitana"
4124301;"PR";41;"nao metropolitana"
2111722;"MA";21;"nao metropolitana"
2928950;"BA";29;"nao metropolitana"
2915403;"BA";29;"nao metropolitana"
3122454;"MG";31;"nao metropolitana"
2301257;"CE";23;"nao metropolitana"
3141207;"MG";31;"nao metropolitana"
4302253;"RS";43;"nao metropolitana"
1504109;"PA";15;"nao metropolitana"
2703502;"AL";27;"nao metropolitana"
2404853;"RN";24;"nao metropolitana"
1600253;"AP";16;"nao metropolitana"
1505494;"PA";15;"nao metropolitana"
3169109;"MG";31;"nao metropolitana"
3100807;"MG";31;"nao metropolitana"
4200051;"SC";42;"nao metropolitana"
4322855;"RS";43;"nao metropolitana"
3518909;"SP";35;"nao metropolitana"
1600055;"AP";16;"nao metropolitana"
4319752;"RS";43;"nao metropolitana"
4308052;"RS";43;"nao metropolitana"
2111904;"MA";21;"nao metropolitana"
2103901;"MA";21;"nao metropolitana"
2911501;"BA";29;"nao metropolitana"
4323705;"RS";43;"nao metropolitana"
5206503;"GO";52;"nao metropolitana"
2900108;"BA";29;"nao metropolitana"
2403400;"RN";24;"nao metropolitana"
4314753;"RS";43;"nao metropolitana"
2708204;"AL";27;"nao metropolitana"
2201606;"PI";22;"nao metropolitana"
2405108;"RN";24;"nao metropolitana"
4319364;"RS";43;"nao metropolitana"
2310001;"CE";23;"nao metropolitana"
2705804;"AL";27;"nao metropolitana"
1701309;"TO";17;"nao metropolitana"
1718303;"TO";17;"nao metropolitana"
2503803;"PB";25;"nao metropolitana"
2901809;"BA";29;"nao metropolitana"
2803708;"SE";28;"nao metropolitana"
3163508;"MG";31;"nao metropolitana"
3146701;"MG";31;"nao metropolitana"
2204204;"PI";22;"nao metropolitana"
3162575;"MG";31;"nao metropolitana"
3551207;"SP";35;"nao metropolitana"
3126505;"MG";31;"nao metropolitana"
1506401;"PA";15;"nao metropolitana"
2407005;"RN";24;"nao metropolitana"
3552007;"SP";35;"nao metropolitana"
2515401;"PB";25;"nao metropolitana"
4103404;"PR";41;"nao metropolitana"
4321626;"RS";43;"nao metropolitana"
3146255;"MG";31;"nao metropolitana"
2208650;"PI";22;"nao metropolitana"
2407609;"RN";24;"nao metropolitana"
2806404;"SE";28;"nao metropolitana"
3116506;"MG";31;"nao metropolitana"
2200608;"PI";22;"metropolitana"
4202081;"SC";42;"nao metropolitana"
5107750;"MT";51;"nao metropolitana"
2615201;"PE";26;"nao metropolitana"
4310702;"RS";43;"nao metropolitana"
2111748;"MA";21;"nao metropolitana"
4110052;"PR";41;"nao metropolitana"
2100402;"MA";21;"nao metropolitana"
2102150;"MA";21;"nao metropolitana"
2616100;"PE";26;"nao metropolitana"
2405306;"RN";24;"nao metropolitana"
2706604;"AL";27;"nao metropolitana"
4312443;"RS";43;"nao metropolitana"
4106555;"PR";41;"nao metropolitana"
2903102;"BA";29;"nao metropolitana"
2104651;"MA";21;"nao metropolitana"
4304697;"RS";43;"nao metropolitana"
2901502;"BA";29;"nao metropolitana"
1705557;"TO";17;"nao metropolitana"
2111789;"MA";21;"nao metropolitana"
2706422;"AL";27;"nao metropolitana"
4120200;"PR";41;"nao metropolitana"
1600550;"AP";16;"nao metropolitana"
2509503;"PB";25;"nao metropolitana"
5213772;"GO";52;"nao metropolitana"
1705102;"TO";17;"nao metropolitana"
3156106;"MG";31;"nao metropolitana"
2906105;"BA";29;"nao metropolitana"
3547106;"SP";35;"nao metropolitana"
2514404;"PB";25;"nao metropolitana"
2306207;"CE";23;"nao metropolitana"
1200435;"AC";12;"nao metropolitana"
2804706;"SE";28;"nao metropolitana"
2107209;"MA";21;"nao metropolitana"
3171071;"MG";31;"nao metropolitana"
5106174;"MT";51;"nao metropolitana"
2805208;"SE";28;"nao metropolitana"
3167004;"MG";31;"metropolitana"
3548401;"SP";35;"nao metropolitana"
3507456;"SP";35;"nao metropolitana"
2915908;"BA";29;"nao metropolitana"
2107001;"MA";21;"nao metropolitana"
4117297;"PR";41;"nao metropolitana"
4322376;"RS";43;"nao metropolitana"
1716307;"TO";17;"nao metropolitana"
3120870;"MG";31;"nao metropolitana"
1707553;"TO";17;"nao metropolitana"
5208103;"GO";52;"nao metropolitana"
2802601;"SE";28;"nao metropolitana"
5104500;"MT";51;"nao metropolitana"
2921609;"BA";29;"nao metropolitana"
2110237;"MA";21;"nao metropolitana"
3161403;"MG";31;"nao metropolitana"
2410900;"RN";24;"nao metropolitana"
5108352;"MT";51;"nao metropolitana"
4205555;"SC";42;"nao metropolitana"
2502706;"PB";25;"nao metropolitana"
1505601;"PA";15;"nao metropolitana"
2511608;"PB";25;"nao metropolitana"
4210555;"SC";42;"nao metropolitana"
2505402;"PB";25;"nao metropolitana"
5106273;"MT";51;"nao metropolitana"
2903300;"BA";29;"nao metropolitana"
5103809;"MT";51;"nao metropolitana"
4318051;"RS";43;"nao metropolitana"
5206602;"GO";52;"nao metropolitana"
2501575;"PB";25;"nao metropolitana"
4322343;"RS";43;"nao metropolitana"
3159001;"MG";31;"nao metropolitana"
4201109;"SC";42;"nao metropolitana"
2206696;"PI";22;"nao metropolitana"
3115003;"MG";31;"nao metropolitana"
2921450;"BA";29;"nao metropolitana"
2300507;"CE";23;"nao metropolitana"
2203230;"PI";22;"nao metropolitana"
1718758;"TO";17;"nao metropolitana"
3150109;"MG";31;"nao metropolitana"
3516507;"SP";35;"nao metropolitana"
3121308;"MG";31;"nao metropolitana"
3543501;"SP";35;"nao metropolitana"
2925931;"BA";29;"nao metropolitana"
4319737;"RS";43;"nao metropolitana"
5210562;"GO";52;"nao metropolitana"
2502003;"PB";25;"nao metropolitana"
2407302;"RN";24;"nao metropolitana"
3110103;"MG";31;"nao metropolitana"
1302108;"AM";13;"nao metropolitana"
2924900;"BA";29;"nao metropolitana"
5214101;"GO";52;"nao metropolitana"
1712702;"TO";17;"nao metropolitana"
3150570;"MG";31;"nao metropolitana"
3129400;"MG";31;"nao metropolitana"
4219150;"SC";42;"nao metropolitana"
4122107;"PR";41;"nao metropolitana"
2918902;"BA";29;"nao metropolitana"
4118303;"PR";41;"nao metropolitana"
2616183;"PE";26;"nao metropolitana"
2910305;"BA";29;"nao metropolitana"
4306759;"RS";43;"nao metropolitana"
5215207;"GO";52;"nao metropolitana"
2208700;"PI";22;"nao metropolitana"
3138658;"MG";31;"nao metropolitana"
3165578;"MG";31;"nao metropolitana"
4128302;"PR";41;"nao metropolitana"
4310413;"RS";43;"nao metropolitana"
2507408;"PB";25;"nao metropolitana"
5208301;"GO";52;"nao metropolitana"
3125606;"MG";31;"nao metropolitana"
3120607;"MG";31;"nao metropolitana"
4215752;"SC";42;"nao metropolitana"
1101476;"RO";11;"nao metropolitana"
3532108;"SP";35;"nao metropolitana"
2413003;"RN";24;"nao metropolitana"
3140555;"MG";31;"nao metropolitana"
3144672;"MG";31;"nao metropolitana"
2406601;"RN";24;"nao metropolitana"
2612109;"PE";26;"nao metropolitana"
4316428;"RS";43;"nao metropolitana"
3130655;"MG";31;"nao metropolitana"
5221908;"GO";52;"nao metropolitana"
4120309;"PR";41;"nao metropolitana"
4314555;"RS";43;"nao metropolitana"
3132008;"MG";31;"nao metropolitana"
4211892;"SC";42;"nao metropolitana"
1712009;"TO";17;"nao metropolitana"
2802205;"SE";28;"nao metropolitana"
2515005;"PB";25;"nao metropolitana"
4204152;"SC";42;"nao metropolitana"
4318614;"RS";43;"nao metropolitana"
2202059;"PI";22;"nao metropolitana"
3164100;"MG";31;"nao metropolitana"
3127388;"MG";31;"nao metropolitana"
2506251;"PB";25;"nao metropolitana"
2109304;"MA";21;"nao metropolitana"
2401651;"RN";24;"nao metropolitana"
3135357;"MG";31;"nao metropolitana"
4315057;"RS";43;"nao metropolitana"
4321832;"RS";43;"nao metropolitana"
3130556;"MG";31;"nao metropolitana"
3526308;"SP";35;"nao metropolitana"
3165503;"MG";31;"nao metropolitana"
2914208;"BA";29;"nao metropolitana"
2503902;"PB";25;"nao metropolitana"
2507606;"PB";25;"nao metropolitana"
3141504;"MG";31;"nao metropolitana"
3127404;"MG";31;"nao metropolitana"
4218855;"SC";42;"nao metropolitana"
4318457;"RS";43;"nao metropolitana"
4311643;"RS";43;"nao metropolitana"
2103109;"MA";21;"nao metropolitana"
3146404;"MG";31;"nao metropolitana"
3111705;"MG";31;"nao metropolitana"
3149606;"MG";31;"nao metropolitana"
2900504;"BA";29;"nao metropolitana"
3544400;"SP";35;"nao metropolitana"
2505006;"PB";25;"nao metropolitana"
2918605;"BA";29;"nao metropolitana"
4108106;"PR";41;"nao metropolitana"
5221007;"GO";52;"nao metropolitana"
2201408;"PI";22;"nao metropolitana"
4312351;"RS";43;"nao metropolitana"
1710706;"TO";17;"nao metropolitana"
2606705;"PE";26;"nao metropolitana"
2701357;"AL";27;"nao metropolitana"
3117009;"MG";31;"nao metropolitana"
2928307;"BA";29;"nao metropolitana"
3170479;"MG";31;"nao metropolitana"
5219605;"GO";52;"nao metropolitana"
2206803;"PI";22;"nao metropolitana"
5212600;"GO";52;"nao metropolitana"
2907558;"BA";29;"nao metropolitana"
2101970;"MA";21;"nao metropolitana"
2405009;"RN";24;"nao metropolitana"
4306072;"RS";43;"nao metropolitana"
2606309;"PE";26;"nao metropolitana"
5202601;"GO";52;"nao metropolitana"
4210050;"SC";42;"nao metropolitana"
2920304;"BA";29;"nao metropolitana"
2210656;"PI";22;"nao metropolitana"
5106851;"MT";51;"nao metropolitana"
2105450;"MA";21;"nao metropolitana"
3538303;"SP";35;"nao metropolitana"
4302378;"RS";43;"nao metropolitana"
3142304;"MG";31;"nao metropolitana"
3169059;"MG";31;"nao metropolitana"
4322558;"RS";43;"nao metropolitana"
3114709;"MG";31;"nao metropolitana"
2205607;"PI";22;"nao metropolitana"
3530003;"SP";35;"nao metropolitana"
3170578;"MG";31;"nao metropolitana"
4215901;"SC";42;"nao metropolitana"
2900900;"BA";29;"nao metropolitana"
3159407;"MG";31;"nao metropolitana"
2504504;"PB";25;"nao metropolitana"
4322350;"RS";43;"nao metropolitana"
1703073;"TO";17;"nao metropolitana"
2911659;"BA";29;"nao metropolitana"
3126802;"MG";31;"nao metropolitana"
2504033;"PB";25;"nao metropolitana"
2305100;"CE";23;"nao metropolitana"
3515905;"SP";35;"nao metropolitana"
5209804;"GO";52;"nao metropolitana"
2405207;"RN";24;"nao metropolitana"
2514206;"PB";25;"nao metropolitana"
4213153;"SC";42;"nao metropolitana"
3159308;"MG";31;"nao metropolitana"
2927804;"BA";29;"nao metropolitana"
2504157;"PB";25;"nao metropolitana"
4114351;"PR";41;"nao metropolitana"
2515906;"PB";25;"nao metropolitana"
5200902;"GO";52;"nao metropolitana"
3123403;"MG";31;"nao metropolitana"
3133907;"MG";31;"nao metropolitana"
3171154;"MG";31;"nao metropolitana"
2205557;"PI";22;"nao metropolitana"
4109104;"PR";41;"nao metropolitana"
2510006;"PB";25;"nao metropolitana"
4110300;"PR";41;"nao metropolitana"
2406304;"RN";24;"nao metropolitana"
4312179;"RS";43;"nao metropolitana"
3555307;"SP";35;"nao metropolitana"
2410207;"RN";24;"nao metropolitana"
2412708;"RN";24;"nao metropolitana"
1718451;"TO";17;"nao metropolitana"
2906402;"BA";29;"nao metropolitana"
5210158;"GO";52;"nao metropolitana"
4323606;"RS";43;"nao metropolitana"
2919009;"BA";29;"nao metropolitana"
4308250;"RS";43;"nao metropolitana"
3120151;"MG";31;"nao metropolitana"
3103603;"MG";31;"nao metropolitana"
2210938;"PI";22;"nao metropolitana"
1711506;"TO";17;"nao metropolitana"
2508505;"PB";25;"nao metropolitana"
4309571;"RS";43;"nao metropolitana"
3527504;"SP";35;"nao metropolitana"
2313252;"CE";23;"nao metropolitana"
4214102;"SC";42;"nao metropolitana"
3164472;"MG";31;"nao metropolitana"
4209177;"SC";42;"nao metropolitana"
4306924;"RS";43;"nao metropolitana"
2607406;"PE";26;"nao metropolitana"
2515807;"PB";25;"nao metropolitana"
2602506;"PE";26;"nao metropolitana"
2203453;"PI";22;"nao metropolitana"
1710904;"TO";17;"nao metropolitana"
3156502;"MG";31;"nao metropolitana"
3122207;"MG";31;"nao metropolitana"
2909000;"BA";29;"nao metropolitana"
4313441;"RS";43;"nao metropolitana"
2701803;"AL";27;"nao metropolitana"
2923308;"BA";29;"nao metropolitana"
2705408;"AL";27;"nao metropolitana"
2509156;"PB";25;"nao metropolitana"
3122504;"MG";31;"nao metropolitana"
2505238;"PB";25;"nao metropolitana"
3130804;"MG";31;"nao metropolitana"
2903953;"BA";29;"nao metropolitana"
2200459;"PI";22;"nao metropolitana"
2104081;"MA";21;"nao metropolitana"
2505204;"PB";25;"nao metropolitana"
3106101;"MG";31;"nao metropolitana"
4314787;"RS";43;"nao metropolitana"
2207207;"PI";22;"nao metropolitana"
3527801;"SP";35;"nao metropolitana"
3163409;"MG";31;"nao metropolitana"
4107124;"PR";41;"nao metropolitana"
4319711;"RS";43;"nao metropolitana"
2801603;"SE";28;"nao metropolitana"
4311239;"RS";43;"nao metropolitana"
5201603;"GO";52;"nao metropolitana"
4305157;"RS";43;"nao metropolitana"
2615102;"PE";26;"nao metropolitana"
4314548;"RS";43;"nao metropolitana"
4315172;"RS";43;"nao metropolitana"
4205431;"SC";42;"nao metropolitana"
3135076;"MG";31;"nao metropolitana"
4313466;"RS";43;"nao metropolitana"
3129905;"MG";31;"nao metropolitana"
2300804;"CE";23;"nao metropolitana"
2102408;"MA";21;"nao metropolitana"
2409704;"RN";24;"nao metropolitana"
2803104;"SE";28;"nao metropolitana"
2202752;"PI";22;"nao metropolitana"
4320651;"RS";43;"nao metropolitana"
2412104;"RN";24;"nao metropolitana"
2504355;"PB";25;"nao metropolitana"
2304277;"CE";23;"nao metropolitana"
4205175;"SC";42;"nao metropolitana"
2923050;"BA";29;"nao metropolitana"
2501203;"PB";25;"nao metropolitana"
2918555;"BA";29;"nao metropolitana"
5200829;"GO";52;"nao metropolitana"
2409332;"RN";24;"nao metropolitana"
3525805;"SP";35;"nao metropolitana"
3159704;"MG";31;"nao metropolitana"
2803807;"SE";28;"nao metropolitana"
3121001;"MG";31;"nao metropolitana"
3156452;"MG";31;"nao metropolitana"
3143450;"MG";31;"nao metropolitana"
3164431;"MG";31;"nao metropolitana"
3122470;"MG";31;"nao metropolitana"
3107208;"MG";31;"nao metropolitana"
3136553;"MG";31;"nao metropolitana"
2111573;"MA";21;"nao metropolitana"
3160454;"MG";31;"nao metropolitana"
3169505;"MG";31;"nao metropolitana"
2513604;"PB";25;"nao metropolitana"
2301505;"CE";23;"nao metropolitana"
2502607;"PB";25;"nao metropolitana"
1705607;"TO";17;"nao metropolitana"
2403202;"RN";24;"nao metropolitana"
1718402;"TO";17;"nao metropolitana"
2202133;"PI";22;"nao metropolitana"
5218391;"GO";52;"nao metropolitana"
2106359;"MA";21;"nao metropolitana"
3157302;"MG";31;"nao metropolitana"
3529658;"SP";35;"nao metropolitana"
4301925;"RS";43;"nao metropolitana"
3114808;"MG";31;"nao metropolitana"
2513208;"PB";25;"nao metropolitana"
4125555;"PR";41;"nao metropolitana"
2207405;"PI";22;"nao metropolitana"
3167905;"MG";31;"nao metropolitana"
4310579;"RS";43;"nao metropolitana"
5207105;"GO";52;"nao metropolitana"
3138682;"MG";31;"nao metropolitana"
2202778;"PI";22;"nao metropolitana"
3123858;"MG";31;"nao metropolitana"
4215059;"SC";42;"nao metropolitana"
1715002;"TO";17;"nao metropolitana"
5204656;"GO";52;"nao metropolitana"
3127206;"MG";31;"nao metropolitana"
2311231;"CE";23;"nao metropolitana"
3136959;"MG";31;"nao metropolitana"
2900603;"BA";29;"nao metropolitana"
4310751;"RS";43;"nao metropolitana"
4210852;"SC";42;"nao metropolitana"
2101939;"MA";21;"nao metropolitana"
4202156;"SC";42;"nao metropolitana"
3501400;"SP";35;"nao metropolitana"
2206506;"PI";22;"nao metropolitana"
2204907;"PI";22;"nao metropolitana"
3123502;"MG";31;"nao metropolitana"
3167707;"MG";31;"nao metropolitana"
4311429;"RS";43;"nao metropolitana"
2505600;"PB";25;"nao metropolitana"
1718899;"TO";17;"nao metropolitana"
4306551;"RS";43;"nao metropolitana"
3507159;"SP";35;"nao metropolitana"
2503555;"PB";25;"nao metropolitana"
4312625;"RS";43;"nao metropolitana"
1717206;"TO";17;"nao metropolitana"
2104628;"MA";21;"nao metropolitana"
2310951;"CE";23;"nao metropolitana"
3145802;"MG";31;"nao metropolitana"
4315453;"RS";43;"nao metropolitana"
2919108;"BA";29;"nao metropolitana"
2513158;"PB";25;"nao metropolitana"
4204459;"SC";42;"nao metropolitana"
2611533;"PE";26;"nao metropolitana"
2203008;"PI";22;"nao metropolitana"
4200754;"SC";42;"nao metropolitana"
3554607;"SP";35;"nao metropolitana"
3117836;"MG";31;"nao metropolitana"
4318465;"RS";43;"nao metropolitana"
5204607;"GO";52;"nao metropolitana"
3125309;"MG";31;"nao metropolitana"
2100550;"MA";21;"nao metropolitana"
4312005;"RS";43;"nao metropolitana"
2922201;"BA";29;"nao metropolitana"
2929354;"BA";29;"nao metropolitana"
1717008;"TO";17;"nao metropolitana"
3515657;"SP";35;"nao metropolitana"
3549607;"SP";35;"nao metropolitana"
3549300;"SP";35;"nao metropolitana"
2504702;"PB";25;"nao metropolitana"
5214804;"GO";52;"nao metropolitana"
2406205;"RN";24;"nao metropolitana"
1506906;"PA";15;"nao metropolitana"
2931103;"BA";29;"nao metropolitana"
2910776;"BA";29;"nao metropolitana"
1720101;"TO";17;"nao metropolitana"
3117207;"MG";31;"nao metropolitana"
3168309;"MG";31;"nao metropolitana"
4213906;"SC";42;"nao metropolitana"
2201960;"PI";22;"nao metropolitana"
3122108;"MG";31;"nao metropolitana"
2703403;"AL";27;"nao metropolitana"
3140209;"MG";31;"nao metropolitana"
2502904;"PB";25;"nao metropolitana"
4119251;"PR";41;"nao metropolitana"
3171907;"MG";31;"nao metropolitana"
2107258;"MA";21;"nao metropolitana"
3144375;"MG";31;"nao metropolitana"
4206751;"SC";42;"nao metropolitana"
2202091;"PI";22;"nao metropolitana"
3153707;"MG";31;"nao metropolitana"
3555901;"SP";35;"nao metropolitana"
2508802;"PB";25;"nao metropolitana"
3110400;"MG";31;"nao metropolitana"
2411809;"RN";24;"nao metropolitana"
1700251;"TO";17;"nao metropolitana"
2109239;"MA";21;"nao metropolitana"
2922854;"BA";29;"nao metropolitana"
2513307;"PB";25;"nao metropolitana"
3146750;"MG";31;"nao metropolitana"
3102407;"MG";31;"nao metropolitana"
2509396;"PB";25;"nao metropolitana"
4215604;"SC";42;"nao metropolitana"
2709004;"AL";27;"nao metropolitana"
3501509;"SP";35;"nao metropolitana"
3153103;"MG";31;"nao metropolitana"
3112059;"MG";31;"nao metropolitana"
2201705;"PI";22;"nao metropolitana"
2313708;"CE";23;"nao metropolitana"
5220058;"GO";52;"nao metropolitana"
4215687;"SC";42;"nao metropolitana"
3549003;"SP";35;"nao metropolitana"
3102506;"MG";31;"nao metropolitana"
3168200;"MG";31;"nao metropolitana"
2404903;"RN";24;"nao metropolitana"
3112208;"MG";31;"nao metropolitana"
2503100;"PB";25;"nao metropolitana"
3139250;"MG";31;"nao metropolitana"
3116308;"MG";31;"nao metropolitana"
3115201;"MG";31;"nao metropolitana"
3148400;"MG";31;"nao metropolitana"
2205854;"PI";22;"nao metropolitana"
3138351;"MG";31;"nao metropolitana"
2209104;"PI";22;"nao metropolitana"
3135456;"MG";31;"nao metropolitana"
4210209;"SC";42;"nao metropolitana"
3146206;"MG";31;"nao metropolitana"
2919959;"BA";29;"nao metropolitana"
2506608;"PB";25;"nao metropolitana"
3126604;"MG";31;"nao metropolitana"
2705903;"AL";27;"nao metropolitana"
5202809;"GO";52;"nao metropolitana"
1717800;"TO";17;"nao metropolitana"
2209401;"PI";22;"nao metropolitana"
2513802;"PB";25;"nao metropolitana"
3127503;"MG";31;"nao metropolitana"
2206704;"PI";22;"nao metropolitana"
2200806;"PI";22;"nao metropolitana"
3108503;"MG";31;"nao metropolitana"
5214903;"GO";52;"nao metropolitana"
2200251;"PI";22;"nao metropolitana"
5212006;"GO";52;"nao metropolitana"
5209457;"GO";52;"nao metropolitana"
5210307;"GO";52;"nao metropolitana"
3105509;"MG";31;"nao metropolitana"
4208955;"SC";42;"nao metropolitana"
2806503;"SE";28;"nao metropolitana"
2202026;"PI";22;"nao metropolitana"
4322186;"RS";43;"nao metropolitana"
4210704;"SC";42;"nao metropolitana"
5209606;"GO";52;"nao metropolitana"
2210201;"PI";22;"nao metropolitana"
3157401;"MG";31;"nao metropolitana"
4124202;"PR";41;"nao metropolitana"
3153202;"MG";31;"nao metropolitana"
1714302;"TO";17;"nao metropolitana"
3103207;"MG";31;"nao metropolitana"
2510402;"PB";25;"nao metropolitana"
2300606;"CE";23;"nao metropolitana"
5221452;"GO";52;"nao metropolitana"
3105202;"MG";31;"nao metropolitana"
3132602;"MG";31;"nao metropolitana"
2209708;"PI";22;"nao metropolitana"
2106672;"MA";21;"nao metropolitana"
3555703;"SP";35;"nao metropolitana"
5205703;"GO";52;"nao metropolitana"
3145372;"MG";31;"nao metropolitana"
3170602;"MG";31;"nao metropolitana"
3106655;"MG";31;"nao metropolitana"
2501708;"PB";25;"nao metropolitana"
4107520;"PR";41;"nao metropolitana"
3112653;"MG";31;"nao metropolitana"
4309126;"RS";43;"nao metropolitana"
2910909;"BA";29;"nao metropolitana"
2801108;"SE";28;"nao metropolitana"
2703908;"AL";27;"nao metropolitana"
2514453;"PB";25;"nao metropolitana"
2500205;"PB";25;"nao metropolitana"
5209408;"GO";52;"nao metropolitana"
2209971;"PI";22;"nao metropolitana"
2304608;"CE";23;"nao metropolitana"
5207501;"GO";52;"nao metropolitana"
3141702;"MG";31;"nao metropolitana"
1718881;"TO";17;"nao metropolitana"
3158409;"MG";31;"nao metropolitana"
1718550;"TO";17;"nao metropolitana"
3140605;"MG";31;"nao metropolitana"
3120102;"MG";31;"nao metropolitana"
1701051;"TO";17;"nao metropolitana"
5221577;"GO";52;"nao metropolitana"
2408508;"RN";24;"nao metropolitana"
2210631;"PI";22;"nao metropolitana"
3521200;"SP";35;"nao metropolitana"
3125408;"MG";31;"nao metropolitana"
2201051;"PI";22;"nao metropolitana"
2512200;"PB";25;"nao metropolitana"
3150208;"MG";31;"nao metropolitana"
4108551;"PR";41;"nao metropolitana"
2406007;"RN";24;"nao metropolitana"
2705309;"AL";27;"nao metropolitana"
5200209;"GO";52;"nao metropolitana"
5107297;"MT";51;"nao metropolitana"
2703700;"AL";27;"nao metropolitana"
2509339;"PB";25;"nao metropolitana"
3120839;"MG";31;"nao metropolitana"
2201770;"PI";22;"nao metropolitana"
5204953;"GO";52;"nao metropolitana"
3147956;"MG";31;"nao metropolitana"
2309904;"CE";23;"nao metropolitana"
2515708;"PB";25;"nao metropolitana"
3136405;"MG";31;"nao metropolitana"
3514205;"SP";35;"nao metropolitana"
2103125;"MA";21;"nao metropolitana"
3554755;"SP";35;"nao metropolitana"
2200905;"PI";22;"nao metropolitana"
4304614;"RS";43;"nao metropolitana"
3122603;"MG";31;"nao metropolitana"
3137304;"MG";31;"nao metropolitana"
3162252;"MG";31;"nao metropolitana"
2510204;"PB";25;"nao metropolitana"
2201739;"PI";22;"nao metropolitana"
2209906;"PI";22;"nao metropolitana"
4202578;"SC";42;"nao metropolitana"
2111250;"MA";21;"nao metropolitana"
3123304;"MG";31;"nao metropolitana"
5219506;"GO";52;"nao metropolitana"
2312809;"CE";23;"nao metropolitana"
2208874;"PI";22;"nao metropolitana"
4123600;"PR";41;"nao metropolitana"
2200053;"PI";22;"nao metropolitana"
3160009;"MG";31;"nao metropolitana"
3171402;"MG";31;"nao metropolitana"
2210052;"PI";22;"nao metropolitana"
2603405;"PE";26;"nao metropolitana"
2206670;"PI";22;"nao metropolitana"
2515930;"PB";25;"nao metropolitana"
1715101;"TO";17;"nao metropolitana"
1711100;"TO";17;"nao metropolitana"
1720309;"TO";17;"nao metropolitana"
2210300;"PI";22;"nao metropolitana"
2301802;"CE";23;"nao metropolitana"
2514701;"PB";25;"nao metropolitana"
3136801;"MG";31;"nao metropolitana"
2202653;"PI";22;"nao metropolitana"
4315131;"RS";43;"nao metropolitana"
1718501;"TO";17;"nao metropolitana"
2207777;"PI";22;"nao metropolitana"
3121902;"MG";31;"nao metropolitana"
3149507;"MG";31;"nao metropolitana"
2101731;"MA";21;"nao metropolitana"
2209302;"PI";22;"nao metropolitana"
1702703;"TO";17;"nao metropolitana"
2513927;"PB";25;"nao metropolitana"
3157658;"MG";31;"nao metropolitana"
1713957;"TO";17;"nao metropolitana"
5213053;"GO";52;"nao metropolitana"
2514008;"PB";25;"nao metropolitana"
3117405;"MG";31;"nao metropolitana"
2209005;"PI";22;"nao metropolitana"
2413102;"RN";24;"nao metropolitana"
3146552;"MG";31;"nao metropolitana"
2402808;"RN";24;"nao metropolitana"
2201919;"PI";22;"nao metropolitana"
3532868;"SP";35;"nao metropolitana"
2909505;"BA";29;"nao metropolitana"
2205300;"PI";22;"nao metropolitana"
2206902;"PI";22;"nao metropolitana"
3170651;"MG";31;"nao metropolitana"
3150000;"MG";31;"nao metropolitana"
3544707;"SP";35;"nao metropolitana"
2202802;"PI";22;"nao metropolitana"
5205521;"GO";52;"nao metropolitana"
2109759;"MA";21;"nao metropolitana"
2203602;"PI";22;"nao metropolitana"
2512762;"PB";25;"nao metropolitana"
3127339;"MG";31;"nao metropolitana"
4204756;"SC";42;"nao metropolitana"
3144904;"MG";31;"nao metropolitana"
2505279;"PB";25;"nao metropolitana"
3145505;"MG";31;"nao metropolitana"
3120300;"MG";31;"nao metropolitana"
4205357;"SC";42;"nao metropolitana"
2401602;"RN";24;"nao metropolitana"
2919900;"BA";29;"nao metropolitana"
2202539;"PI";22;"nao metropolitana"
3162302;"MG";31;"nao metropolitana"
2403301;"RN";24;"nao metropolitana"
1507466;"PA";15;"nao metropolitana"
4116000;"PR";41;"nao metropolitana"
2202729;"PI";22;"nao metropolitana"
2514305;"PB";25;"nao metropolitana"
3115474;"MG";31;"nao metropolitana"
3157278;"MG";31;"nao metropolitana"
3543238;"SP";35;"nao metropolitana"
3119609;"MG";31;"nao metropolitana"
3125200;"MG";31;"nao metropolitana"
3110806;"MG";31;"nao metropolitana"
2413300;"RN";24;"nao metropolitana"
3129657;"MG";31;"nao metropolitana"
3553658;"SP";35;"nao metropolitana"
2410504;"RN";24;"nao metropolitana"
2112274;"MA";21;"nao metropolitana"
2924108;"BA";29;"nao metropolitana"
3161650;"MG";31;"nao metropolitana"
3140100;"MG";31;"nao metropolitana"
2504207;"PB";25;"nao metropolitana"
2406809;"RN";24;"nao metropolitana"
2206357;"PI";22;"nao metropolitana"
1703602;"TO";17;"nao metropolitana"
2202109;"PI";22;"nao metropolitana"
2202174;"PI";22;"nao metropolitana"
2205516;"PI";22;"nao metropolitana"
3155108;"MG";31;"nao metropolitana"
3163300;"MG";31;"nao metropolitana"
4207858;"SC";42;"nao metropolitana"
2413706;"RN";24;"nao metropolitana"
2111953;"MA";21;"nao metropolitana"
3155207;"MG";31;"nao metropolitana"
1706258;"TO";17;"nao metropolitana"
4320453;"RS";43;"nao metropolitana"
2414456;"RN";24;"nao metropolitana"
2105658;"MA";21;"nao metropolitana"
2205581;"PI";22;"nao metropolitana"
3555208;"SP";35;"nao metropolitana"
3107000;"MG";31;"nao metropolitana"
2512754;"PB";25;"nao metropolitana"
2505352;"PB";25;"nao metropolitana"
3158102;"MG";31;"nao metropolitana"
2500536;"PB";25;"nao metropolitana"
1713700;"TO";17;"nao metropolitana"
3160603;"MG";31;"nao metropolitana"
2104701;"MA";21;"nao metropolitana"
2502102;"PB";25;"nao metropolitana"
2614402;"PE";26;"nao metropolitana"
