"CODE_MUNI";"COD_UF";"ACR_UF";"HIERARCHY"
3149952;31;"MG";"nao metropolitana"
3141900;31;"MG";"nao metropolitana"
1707405;17;"TO";"nao metropolitana"
4212601;42;"SC";"nao metropolitana"
2912004;29;"BA";"nao metropolitana"
4309753;43;"RS";"nao metropolitana"
2925402;29;"BA";"nao metropolitana"
3508306;35;"SP";"nao metropolitana"
2915700;29;"BA";"nao metropolitana"
2804300;28;"SE";"nao metropolitana"
4302659;43;"RS";"nao metropolitana"
4205605;42;"SC";"nao metropolitana"
4322525;43;"RS";"nao metropolitana"
4215208;42;"SC";"nao metropolitana"
3505401;35;"SP";"nao metropolitana"
4103479;41;"PR";"nao metropolitana"
3145877;31;"MG";"nao metropolitana"
2515104;25;"PB";"nao metropolitana"
2511806;25;"PB";"nao metropolitana"
2614303;26;"PE";"nao metropolitana"
3553104;35;"SP";"nao metropolitana"
3149150;31;"MG";"nao metropolitana"
4305371;43;"RS";"nao metropolitana"
3102852;31;"MG";"nao metropolitana"
2933109;29;"BA";"nao metropolitana"
4115457;41;"PR";"nao metropolitana"
3172103;31;"MG";"nao metropolitana"
1500131;15;"PA";"nao metropolitana"
2604304;26;"PE";"nao metropolitana"
2916609;29;"BA";"nao metropolitana"
2410405;24;"RN";"nao metropolitana"
1501253;15;"PA";"nao metropolitana"
5107206;51;"MT";"nao metropolitana"
2106631;21;"MA";"nao metropolitana"
2606903;26;"PE";"nao metropolitana"
4302600;43;"RS";"nao metropolitana"
2307205;23;"CE";"nao metropolitana"
4310652;43;"RS";"nao metropolitana"
4101853;41;"PR";"nao metropolitana"
2612471;26;"PE";"nao metropolitana"
2913804;29;"BA";"nao metropolitana"
4113429;41;"PR";"nao metropolitana"
2701209;27;"AL";"nao metropolitana"
4315552;43;"RS";"nao metropolitana"
2611200;26;"PE";"nao metropolitana"
5213905;52;"GO";"nao metropolitana"
3157252;31;"MG";"nao metropolitana"
2310407;23;"CE";"nao metropolitana"
2609204;26;"PE";"nao metropolitana"
2911006;29;"BA";"nao metropolitana"
1706001;17;"TO";"nao metropolitana"
2929370;29;"BA";"nao metropolitana"
3101409;31;"MG";"nao metropolitana"
2926905;29;"BA";"nao metropolitana"
3162609;31;"MG";"nao metropolitana"
2515971;25;"PB";"nao metropolitana"
4307864;43;"RS";"nao metropolitana"
2914307;29;"BA";"nao metropolitana"
3143807;31;"MG";"nao metropolitana"
2308377;23;"CE";"nao metropolitana"
2205003;22;"PI";"nao metropolitana"
1715705;17;"TO";"nao metropolitana"
3512605;35;"SP";"nao metropolitana"
4306320;43;"RS";"nao metropolitana"
2505709;25;"PB";"nao metropolitana"
2501401;25;"PB";"nao metropolitana"
2924678;29;"BA";"nao metropolitana"
2401305;24;"RN";"nao metropolitana"
2414100;24;"RN";"nao metropolitana"
2100873;21;"MA";"nao metropolitana"
4203154;42;"SC";"nao metropolitana"
3134103;31;"MG";"nao metropolitana"
2905156;29;"BA";"nao metropolitana"
4213351;42;"SC";"nao metropolitana"
4209805;42;"SC";"nao metropolitana"
2924652;29;"BA";"nao metropolitana"
2105351;21;"MA";"nao metropolitana"
2930006;29;"BA";"nao metropolitana"
2509909;25;"PB";"nao metropolitana"
2920809;29;"BA";"nao metropolitana"
3539707;35;"SP";"nao metropolitana"
3101805;31;"MG";"nao metropolitana"
4217105;42;"SC";"nao metropolitana"
5212709;52;"GO";"nao metropolitana"
1501758;15;"PA";"nao metropolitana"
2110278;21;"MA";"nao metropolitana"
3541109;35;"SP";"nao metropolitana"
4202875;42;"SC";"nao metropolitana"
2402402;24;"RN";"nao metropolitana"
2612802;26;"PE";"nao metropolitana"
2800704;28;"SE";"nao metropolitana"
5219357;52;"GO";"nao metropolitana"
1717909;17;"TO";"nao metropolitana"
4320859;43;"RS";"nao metropolitana"
2311207;23;"CE";"nao metropolitana"
4115739;41;"PR";"nao metropolitana"
3557154;35;"SP";"nao metropolitana"
2207603;22;"PI";"nao metropolitana"
3116001;31;"MG";"nao metropolitana"
2922755;29;"BA";"nao metropolitana"
2509057;25;"PB";"nao metropolitana"
4110656;41;"PR";"nao metropolitana"
3138500;31;"MG";"nao metropolitana"
2511103;25;"PB";"nao metropolitana"
1703206;17;"TO";"nao metropolitana"
4321634;43;"RS";"nao metropolitana"
2413409;24;"RN";"nao metropolitana"
2208502;22;"PI";"nao metropolitana"
2109403;21;"MA";"nao metropolitana"
4117206;41;"PR";"nao metropolitana"
2101772;21;"MA";"nao metropolitana"
2202083;22;"PI";"nao metropolitana"
3130051;31;"MG";"nao metropolitana"
2500106;25;"PB";"nao metropolitana"
3540101;35;"SP";"nao metropolitana"
4309159;43;"RS";"nao metropolitana"
2603306;26;"PE";"nao metropolitana"
5106208;51;"MT";"nao metropolitana"
3135605;31;"MG";"nao metropolitana"
3144656;31;"MG";"nao metropolitana"
2206100;22;"PI";"nao metropolitana"
3138708;31;"MG";"nao metropolitana"
3145356;31;"MG";"nao metropolitana"
2202406;22;"PI";"nao metropolitana"
2907004;29;"BA";"nao metropolitana"
1200328;12;"AC";"nao metropolitana"
2925709;29;"BA";"nao metropolitana"
4123956;41;"PR";"nao metropolitana"
3108255;31;"MG";"nao metropolitana"
3540259;35;"SP";"nao metropolitana"
2407401;24;"RN";"nao metropolitana"
2930766;29;"BA";"nao metropolitana"
4113759;41;"PR";"nao metropolitana"
2603926;26;"PE";"nao metropolitana"
3114600;31;"MG";"nao metropolitana"
5201454;52;"GO";"nao metropolitana"
4306130;43;"RS";"nao metropolitana"
2401701;24;"RN";"nao metropolitana"
2305654;23;"CE";"nao metropolitana"
2411056;24;"RN";"nao metropolitana"
4316733;43;"RS";"nao metropolitana"
2206720;22;"PI";"nao metropolitana"
3536802;35;"SP";"nao metropolitana"
1701101;17;"TO";"nao metropolitana"
3122900;31;"MG";"nao metropolitana"
4318432;43;"RS";"nao metropolitana"
2303931;23;"CE";"nao metropolitana"
3138906;31;"MG";"nao metropolitana"
2100154;21;"MA";"nao metropolitana"
4117214;41;"PR";"nao metropolitana"
5215256;52;"GO";"nao metropolitana"
2300101;23;"CE";"nao metropolitana"
1716653;17;"TO";"nao metropolitana"
4314498;43;"RS";"nao metropolitana"
2516805;25;"PB";"nao metropolitana"
4309258;43;"RS";"nao metropolitana"
5101001;51;"MT";"nao metropolitana"
2208106;22;"PI";"nao metropolitana"
2919058;29;"BA";"nao metropolitana"
3163805;31;"MG";"nao metropolitana"
3138674;31;"MG";"nao metropolitana"
3517307;35;"SP";"nao metropolitana"
4305116;43;"RS";"nao metropolitana"
2933406;29;"BA";"nao metropolitana"
2506707;25;"PB";"nao metropolitana"
3129608;31;"MG";"nao metropolitana"
2610103;26;"PE";"nao metropolitana"
5107198;51;"MT";"nao metropolitana"
2308807;23;"CE";"nao metropolitana"
4103156;41;"PR";"nao metropolitana"
3520707;35;"SP";"nao metropolitana"
2500775;25;"PB";"nao metropolitana"
3148756;31;"MG";"nao metropolitana"
2516409;25;"PB";"nao metropolitana"
2907400;29;"BA";"nao metropolitana"
1502608;15;"PA";"nao metropolitana"
3107703;31;"MG";"nao metropolitana"
4317954;43;"RS";"nao metropolitana"
3165552;31;"MG";"nao metropolitana"
3123809;31;"MG";"nao metropolitana"
2928505;29;"BA";"nao metropolitana"
2202505;22;"PI";"nao metropolitana"
3127305;31;"MG";"nao metropolitana"
2601508;26;"PE";"nao metropolitana"
2311009;23;"CE";"nao metropolitana"
3525854;35;"SP";"nao metropolitana"
3138005;31;"MG";"nao metropolitana"
3158805;31;"MG";"nao metropolitana"
2601805;26;"PE";"nao metropolitana"
4100459;41;"PR";"nao metropolitana"
5205208;52;"GO";"nao metropolitana"
1703107;17;"TO";"nao metropolitana"
3515194;35;"SP";"nao metropolitana"
3165701;31;"MG";"nao metropolitana"
2410306;24;"RN";"nao metropolitana"
2802700;28;"SE";"nao metropolitana"
2104503;21;"MA";"nao metropolitana"
2109551;21;"MA";"nao metropolitana"
2907707;29;"BA";"nao metropolitana"
2104909;21;"MA";"nao metropolitana"
5107263;51;"MT";"nao metropolitana"
2509008;25;"PB";"nao metropolitana"
2919603;29;"BA";"nao metropolitana"
4111308;41;"PR";"nao metropolitana"
2108405;21;"MA";"nao metropolitana"
4314456;43;"RS";"nao metropolitana"
4312377;43;"RS";"nao metropolitana"
2201101;22;"PI";"nao metropolitana"
2508000;25;"PB";"nao metropolitana"
5106455;51;"MT";"nao metropolitana"
2402105;24;"RN";"nao metropolitana"
3119005;31;"MG";"nao metropolitana"
5103957;51;"MT";"nao metropolitana"
2916708;29;"BA";"nao metropolitana"
5100102;51;"MT";"nao metropolitana"
3148202;31;"MG";"nao metropolitana"
4204194;42;"SC";"nao metropolitana"
4202438;42;"SC";"nao metropolitana"
2103158;21;"MA";"nao metropolitana"
2702504;27;"AL";"nao metropolitana"
2923035;29;"BA";"nao metropolitana"
2507804;25;"PB";"nao metropolitana"
2307908;23;"CE";"nao metropolitana"
2701902;27;"AL";"nao metropolitana"
4123105;41;"PR";"nao metropolitana"
2922730;29;"BA";"nao metropolitana"
3148509;31;"MG";"nao metropolitana"
3160801;31;"MG";"nao metropolitana"
3166006;31;"MG";"nao metropolitana"
3160108;31;"MG";"nao metropolitana"
2304905;23;"CE";"nao metropolitana"
2706109;27;"AL";"nao metropolitana"
1720499;17;"TO";"nao metropolitana"
3545100;35;"SP";"nao metropolitana"
1600212;16;"AP";"nao metropolitana"
1507961;15;"PA";"nao metropolitana"
3164506;31;"MG";"nao metropolitana"
2517001;25;"PB";"nao metropolitana"
3162450;31;"MG";"nao metropolitana"
3513306;35;"SP";"nao metropolitana"
5107578;51;"MT";"nao metropolitana"
4317558;43;"RS";"nao metropolitana"
3527702;35;"SP";"nao metropolitana"
2104305;21;"MA";"nao metropolitana"
3121803;31;"MG";"nao metropolitana"
2615904;26;"PE";"nao metropolitana"
4322152;43;"RS";"nao metropolitana"
3105707;31;"MG";"nao metropolitana"
2203404;22;"PI";"nao metropolitana"
2105948;21;"MA";"nao metropolitana"
1100908;11;"RO";"nao metropolitana"
2509800;25;"PB";"nao metropolitana"
3505005;35;"SP";"nao metropolitana"
4320578;43;"RS";"nao metropolitana"
2904506;29;"BA";"nao metropolitana"
3104809;31;"MG";"nao metropolitana"
2105963;21;"MA";"nao metropolitana"
2204808;22;"PI";"nao metropolitana"
2200707;22;"PI";"nao metropolitana"
4313086;43;"RS";"nao metropolitana"
4311122;43;"RS";"nao metropolitana"
2404101;24;"RN";"nao metropolitana"
5210604;52;"GO";"nao metropolitana"
3528304;35;"SP";"nao metropolitana"
4119657;41;"PR";"nao metropolitana"
3111903;31;"MG";"nao metropolitana"
4305587;43;"RS";"nao metropolitana"
2901957;29;"BA";"nao metropolitana"
4305132;43;"RS";"nao metropolitana"
4115507;41;"PR";"nao metropolitana"
5206305;52;"GO";"nao metropolitana"
3136603;31;"MG";"nao metropolitana"
1718840;17;"TO";"nao metropolitana"
2704609;27;"AL";"nao metropolitana"
3150406;31;"MG";"nao metropolitana"
2902302;29;"BA";"nao metropolitana"
2403707;24;"RN";"nao metropolitana"
2512804;25;"PB";"nao metropolitana"
4307450;43;"RS";"nao metropolitana"
2514909;25;"PB";"nao metropolitana"
2921054;29;"BA";"nao metropolitana"
2104073;21;"MA";"nao metropolitana"
4215356;42;"SC";"nao metropolitana"
2105989;21;"MA";"nao metropolitana"
2204659;22;"PI";"nao metropolitana"
2105807;21;"MA";"nao metropolitana"
3530904;35;"SP";"nao metropolitana"
1702158;17;"TO";"nao metropolitana"
4128633;41;"PR";"nao metropolitana"
1713809;17;"TO";"nao metropolitana"
2923506;29;"BA";"nao metropolitana"
2105922;21;"MA";"nao metropolitana"
2508208;25;"PB";"nao metropolitana"
4306700;43;"RS";"nao metropolitana"
3126752;31;"MG";"nao metropolitana"
2924702;29;"BA";"nao metropolitana"
2403509;24;"RN";"nao metropolitana"
2906899;29;"BA";"nao metropolitana"
2412807;24;"RN";"nao metropolitana"
3135902;31;"MG";"nao metropolitana"
3532306;35;"SP";"nao metropolitana"
3109808;31;"MG";"nao metropolitana"
2904803;29;"BA";"nao metropolitana"
3201803;32;"ES";"nao metropolitana"
1300060;13;"AM";"nao metropolitana"
4321493;43;"RS";"nao metropolitana"
4214151;42;"SC";"nao metropolitana"
4218954;42;"SC";"nao metropolitana"
4300554;43;"RS";"nao metropolitana"
2701506;27;"AL";"nao metropolitana"
2505808;25;"PB";"metropolitana"
4215554;42;"SC";"nao metropolitana"
4125902;41;"PR";"nao metropolitana"
1720978;17;"TO";"nao metropolitana"
3105301;31;"MG";"nao metropolitana"
2700904;27;"AL";"nao metropolitana"
1708304;17;"TO";"nao metropolitana"
2706000;27;"AL";"nao metropolitana"
2304269;23;"CE";"nao metropolitana"
4124301;41;"PR";"nao metropolitana"
2111722;21;"MA";"nao metropolitana"
2928950;29;"BA";"nao metropolitana"
2915403;29;"BA";"nao metropolitana"
3122454;31;"MG";"nao metropolitana"
2301257;23;"CE";"nao metropolitana"
3141207;31;"MG";"nao metropolitana"
4302253;43;"RS";"nao metropolitana"
1504109;15;"PA";"nao metropolitana"
2703502;27;"AL";"nao metropolitana"
2404853;24;"RN";"nao metropolitana"
1600253;16;"AP";"nao metropolitana"
1505494;15;"PA";"nao metropolitana"
3169109;31;"MG";"nao metropolitana"
3100807;31;"MG";"nao metropolitana"
4200051;42;"SC";"nao metropolitana"
4322855;43;"RS";"nao metropolitana"
3518909;35;"SP";"nao metropolitana"
1600055;16;"AP";"nao metropolitana"
4319752;43;"RS";"nao metropolitana"
4308052;43;"RS";"nao metropolitana"
2111904;21;"MA";"nao metropolitana"
2103901;21;"MA";"nao metropolitana"
2911501;29;"BA";"nao metropolitana"
4323705;43;"RS";"nao metropolitana"
5206503;52;"GO";"nao metropolitana"
2900108;29;"BA";"nao metropolitana"
2403400;24;"RN";"nao metropolitana"
4314753;43;"RS";"nao metropolitana"
2708204;27;"AL";"nao metropolitana"
2201606;22;"PI";"nao metropolitana"
2405108;24;"RN";"nao metropolitana"
4319364;43;"RS";"nao metropolitana"
2310001;23;"CE";"nao metropolitana"
2705804;27;"AL";"nao metropolitana"
1701309;17;"TO";"nao metropolitana"
1718303;17;"TO";"nao metropolitana"
2503803;25;"PB";"nao metropolitana"
2901809;29;"BA";"nao metropolitana"
2803708;28;"SE";"nao metropolitana"
3163508;31;"MG";"nao metropolitana"
3146701;31;"MG";"nao metropolitana"
2204204;22;"PI";"nao metropolitana"
3162575;31;"MG";"nao metropolitana"
3551207;35;"SP";"nao metropolitana"
3126505;31;"MG";"nao metropolitana"
1506401;15;"PA";"nao metropolitana"
2407005;24;"RN";"nao metropolitana"
3552007;35;"SP";"nao metropolitana"
2515401;25;"PB";"nao metropolitana"
4103404;41;"PR";"nao metropolitana"
4321626;43;"RS";"nao metropolitana"
3146255;31;"MG";"nao metropolitana"
2208650;22;"PI";"nao metropolitana"
2407609;24;"RN";"nao metropolitana"
2806404;28;"SE";"nao metropolitana"
3116506;31;"MG";"nao metropolitana"
2200608;22;"PI";"metropolitana"
4202081;42;"SC";"nao metropolitana"
5107750;51;"MT";"nao metropolitana"
2615201;26;"PE";"nao metropolitana"
4310702;43;"RS";"nao metropolitana"
2111748;21;"MA";"nao metropolitana"
4110052;41;"PR";"nao metropolitana"
2100402;21;"MA";"nao metropolitana"
2102150;21;"MA";"nao metropolitana"
2616100;26;"PE";"nao metropolitana"
2405306;24;"RN";"nao metropolitana"
2706604;27;"AL";"nao metropolitana"
4312443;43;"RS";"nao metropolitana"
4106555;41;"PR";"nao metropolitana"
2903102;29;"BA";"nao metropolitana"
2104651;21;"MA";"nao metropolitana"
4304697;43;"RS";"nao metropolitana"
2901502;29;"BA";"nao metropolitana"
1705557;17;"TO";"nao metropolitana"
2111789;21;"MA";"nao metropolitana"
2706422;27;"AL";"nao metropolitana"
4120200;41;"PR";"nao metropolitana"
1600550;16;"AP";"nao metropolitana"
2509503;25;"PB";"nao metropolitana"
5213772;52;"GO";"nao metropolitana"
1705102;17;"TO";"nao metropolitana"
3156106;31;"MG";"nao metropolitana"
2906105;29;"BA";"nao metropolitana"
3547106;35;"SP";"nao metropolitana"
2514404;25;"PB";"nao metropolitana"
2306207;23;"CE";"nao metropolitana"
1200435;12;"AC";"nao metropolitana"
2804706;28;"SE";"nao metropolitana"
2107209;21;"MA";"nao metropolitana"
3171071;31;"MG";"nao metropolitana"
5106174;51;"MT";"nao metropolitana"
2805208;28;"SE";"nao metropolitana"
3167004;31;"MG";"metropolitana"
3548401;35;"SP";"nao metropolitana"
3507456;35;"SP";"nao metropolitana"
2915908;29;"BA";"nao metropolitana"
2107001;21;"MA";"nao metropolitana"
4117297;41;"PR";"nao metropolitana"
4322376;43;"RS";"nao metropolitana"
1716307;17;"TO";"nao metropolitana"
3120870;31;"MG";"nao metropolitana"
1707553;17;"TO";"nao metropolitana"
5208103;52;"GO";"nao metropolitana"
2802601;28;"SE";"nao metropolitana"
5104500;51;"MT";"nao metropolitana"
2921609;29;"BA";"nao metropolitana"
2110237;21;"MA";"nao metropolitana"
3161403;31;"MG";"nao metropolitana"
2410900;24;"RN";"nao metropolitana"
5108352;51;"MT";"nao metropolitana"
4205555;42;"SC";"nao metropolitana"
2502706;25;"PB";"nao metropolitana"
1505601;15;"PA";"nao metropolitana"
2511608;25;"PB";"nao metropolitana"
4210555;42;"SC";"nao metropolitana"
2505402;25;"PB";"nao metropolitana"
5106273;51;"MT";"nao metropolitana"
2903300;29;"BA";"nao metropolitana"
5103809;51;"MT";"nao metropolitana"
4318051;43;"RS";"nao metropolitana"
5206602;52;"GO";"nao metropolitana"
2501575;25;"PB";"nao metropolitana"
4322343;43;"RS";"nao metropolitana"
3159001;31;"MG";"nao metropolitana"
4201109;42;"SC";"nao metropolitana"
2206696;22;"PI";"nao metropolitana"
3115003;31;"MG";"nao metropolitana"
2921450;29;"BA";"nao metropolitana"
2300507;23;"CE";"nao metropolitana"
2203230;22;"PI";"nao metropolitana"
1718758;17;"TO";"nao metropolitana"
3150109;31;"MG";"nao metropolitana"
3516507;35;"SP";"nao metropolitana"
3121308;31;"MG";"nao metropolitana"
3543501;35;"SP";"nao metropolitana"
2925931;29;"BA";"nao metropolitana"
4319737;43;"RS";"nao metropolitana"
5210562;52;"GO";"nao metropolitana"
2502003;25;"PB";"nao metropolitana"
2407302;24;"RN";"nao metropolitana"
3110103;31;"MG";"nao metropolitana"
1302108;13;"AM";"nao metropolitana"
2924900;29;"BA";"nao metropolitana"
5214101;52;"GO";"nao metropolitana"
1712702;17;"TO";"nao metropolitana"
3150570;31;"MG";"nao metropolitana"
3129400;31;"MG";"nao metropolitana"
4219150;42;"SC";"nao metropolitana"
4122107;41;"PR";"nao metropolitana"
2918902;29;"BA";"nao metropolitana"
4118303;41;"PR";"nao metropolitana"
2616183;26;"PE";"nao metropolitana"
2910305;29;"BA";"nao metropolitana"
4306759;43;"RS";"nao metropolitana"
5215207;52;"GO";"nao metropolitana"
2208700;22;"PI";"nao metropolitana"
3138658;31;"MG";"nao metropolitana"
3165578;31;"MG";"nao metropolitana"
4128302;41;"PR";"nao metropolitana"
4310413;43;"RS";"nao metropolitana"
2507408;25;"PB";"nao metropolitana"
5208301;52;"GO";"nao metropolitana"
3125606;31;"MG";"nao metropolitana"
3120607;31;"MG";"nao metropolitana"
4215752;42;"SC";"nao metropolitana"
1101476;11;"RO";"nao metropolitana"
3532108;35;"SP";"nao metropolitana"
2413003;24;"RN";"nao metropolitana"
3140555;31;"MG";"nao metropolitana"
3144672;31;"MG";"nao metropolitana"
2406601;24;"RN";"nao metropolitana"
2612109;26;"PE";"nao metropolitana"
4316428;43;"RS";"nao metropolitana"
3130655;31;"MG";"nao metropolitana"
5221908;52;"GO";"nao metropolitana"
4120309;41;"PR";"nao metropolitana"
4314555;43;"RS";"nao metropolitana"
3132008;31;"MG";"nao metropolitana"
4211892;42;"SC";"nao metropolitana"
1712009;17;"TO";"nao metropolitana"
2802205;28;"SE";"nao metropolitana"
2515005;25;"PB";"nao metropolitana"
4204152;42;"SC";"nao metropolitana"
4318614;43;"RS";"nao metropolitana"
2202059;22;"PI";"nao metropolitana"
3164100;31;"MG";"nao metropolitana"
3127388;31;"MG";"nao metropolitana"
2506251;25;"PB";"nao metropolitana"
2109304;21;"MA";"nao metropolitana"
2401651;24;"RN";"nao metropolitana"
3135357;31;"MG";"nao metropolitana"
4315057;43;"RS";"nao metropolitana"
4321832;43;"RS";"nao metropolitana"
3130556;31;"MG";"nao metropolitana"
3526308;35;"SP";"nao metropolitana"
3165503;31;"MG";"nao metropolitana"
2914208;29;"BA";"nao metropolitana"
2503902;25;"PB";"nao metropolitana"
2507606;25;"PB";"nao metropolitana"
3141504;31;"MG";"nao metropolitana"
3127404;31;"MG";"nao metropolitana"
4218855;42;"SC";"nao metropolitana"
4318457;43;"RS";"nao metropolitana"
4311643;43;"RS";"nao metropolitana"
2103109;21;"MA";"nao metropolitana"
3146404;31;"MG";"nao metropolitana"
3111705;31;"MG";"nao metropolitana"
3149606;31;"MG";"nao metropolitana"
2900504;29;"BA";"nao metropolitana"
3544400;35;"SP";"nao metropolitana"
2505006;25;"PB";"nao metropolitana"
2918605;29;"BA";"nao metropolitana"
4108106;41;"PR";"nao metropolitana"
5221007;52;"GO";"nao metropolitana"
2201408;22;"PI";"nao metropolitana"
4312351;43;"RS";"nao metropolitana"
1710706;17;"TO";"nao metropolitana"
2606705;26;"PE";"nao metropolitana"
2701357;27;"AL";"nao metropolitana"
3117009;31;"MG";"nao metropolitana"
2928307;29;"BA";"nao metropolitana"
3170479;31;"MG";"nao metropolitana"
5219605;52;"GO";"nao metropolitana"
2206803;22;"PI";"nao metropolitana"
5212600;52;"GO";"nao metropolitana"
2907558;29;"BA";"nao metropolitana"
2101970;21;"MA";"nao metropolitana"
2405009;24;"RN";"nao metropolitana"
4306072;43;"RS";"nao metropolitana"
2606309;26;"PE";"nao metropolitana"
5202601;52;"GO";"nao metropolitana"
4210050;42;"SC";"nao metropolitana"
2920304;29;"BA";"nao metropolitana"
2210656;22;"PI";"nao metropolitana"
5106851;51;"MT";"nao metropolitana"
2105450;21;"MA";"nao metropolitana"
3538303;35;"SP";"nao metropolitana"
4302378;43;"RS";"nao metropolitana"
3142304;31;"MG";"nao metropolitana"
3169059;31;"MG";"nao metropolitana"
4322558;43;"RS";"nao metropolitana"
3114709;31;"MG";"nao metropolitana"
2205607;22;"PI";"nao metropolitana"
3530003;35;"SP";"nao metropolitana"
3170578;31;"MG";"nao metropolitana"
4215901;42;"SC";"nao metropolitana"
2900900;29;"BA";"nao metropolitana"
3159407;31;"MG";"nao metropolitana"
2504504;25;"PB";"nao metropolitana"
4322350;43;"RS";"nao metropolitana"
1703073;17;"TO";"nao metropolitana"
2911659;29;"BA";"nao metropolitana"
3126802;31;"MG";"nao metropolitana"
2504033;25;"PB";"nao metropolitana"
2305100;23;"CE";"nao metropolitana"
3515905;35;"SP";"nao metropolitana"
5209804;52;"GO";"nao metropolitana"
2405207;24;"RN";"nao metropolitana"
2514206;25;"PB";"nao metropolitana"
4213153;42;"SC";"nao metropolitana"
3159308;31;"MG";"nao metropolitana"
2927804;29;"BA";"nao metropolitana"
2504157;25;"PB";"nao metropolitana"
4114351;41;"PR";"nao metropolitana"
2515906;25;"PB";"nao metropolitana"
5200902;52;"GO";"nao metropolitana"
3123403;31;"MG";"nao metropolitana"
3133907;31;"MG";"nao metropolitana"
3171154;31;"MG";"nao metropolitana"
2205557;22;"PI";"nao metropolitana"
4109104;41;"PR";"nao metropolitana"
2510006;25;"PB";"nao metropolitana"
4110300;41;"PR";"nao metropolitana"
2406304;24;"RN";"nao metropolitana"
4312179;43;"RS";"nao metropolitana"
3555307;35;"SP";"nao metropolitana"
2410207;24;"RN";"nao metropolitana"
2412708;24;"RN";"nao metropolitana"
1718451;17;"TO";"nao metropolitana"
2906402;29;"BA";"nao metropolitana"
5210158;52;"GO";"nao metropolitana"
4323606;43;"RS";"nao metropolitana"
2919009;29;"BA";"nao metropolitana"
4308250;43;"RS";"nao metropolitana"
3120151;31;"MG";"nao metropolitana"
3103603;31;"MG";"nao metropolitana"
2210938;22;"PI";"nao metropolitana"
1711506;17;"TO";"nao metropolitana"
2508505;25;"PB";"nao metropolitana"
4309571;43;"RS";"nao metropolitana"
3527504;35;"SP";"nao metropolitana"
2313252;23;"CE";"nao metropolitana"
4214102;42;"SC";"nao metropolitana"
3164472;31;"MG";"nao metropolitana"
4209177;42;"SC";"nao metropolitana"
4306924;43;"RS";"nao metropolitana"
2607406;26;"PE";"nao metropolitana"
2515807;25;"PB";"nao metropolitana"
2602506;26;"PE";"nao metropolitana"
2203453;22;"PI";"nao metropolitana"
1710904;17;"TO";"nao metropolitana"
3156502;31;"MG";"nao metropolitana"
3122207;31;"MG";"nao metropolitana"
2909000;29;"BA";"nao metropolitana"
4313441;43;"RS";"nao metropolitana"
2701803;27;"AL";"nao metropolitana"
2923308;29;"BA";"nao metropolitana"
2705408;27;"AL";"nao metropolitana"
2509156;25;"PB";"nao metropolitana"
3122504;31;"MG";"nao metropolitana"
2505238;25;"PB";"nao metropolitana"
3130804;31;"MG";"nao metropolitana"
2903953;29;"BA";"nao metropolitana"
2200459;22;"PI";"nao metropolitana"
2104081;21;"MA";"nao metropolitana"
2505204;25;"PB";"nao metropolitana"
3106101;31;"MG";"nao metropolitana"
4314787;43;"RS";"nao metropolitana"
2207207;22;"PI";"nao metropolitana"
3527801;35;"SP";"nao metropolitana"
3163409;31;"MG";"nao metropolitana"
4107124;41;"PR";"nao metropolitana"
4319711;43;"RS";"nao metropolitana"
2801603;28;"SE";"nao metropolitana"
4311239;43;"RS";"nao metropolitana"
5201603;52;"GO";"nao metropolitana"
4305157;43;"RS";"nao metropolitana"
2615102;26;"PE";"nao metropolitana"
4314548;43;"RS";"nao metropolitana"
4315172;43;"RS";"nao metropolitana"
4205431;42;"SC";"nao metropolitana"
3135076;31;"MG";"nao metropolitana"
4313466;43;"RS";"nao metropolitana"
3129905;31;"MG";"nao metropolitana"
2300804;23;"CE";"nao metropolitana"
2102408;21;"MA";"nao metropolitana"
2409704;24;"RN";"nao metropolitana"
2803104;28;"SE";"nao metropolitana"
2202752;22;"PI";"nao metropolitana"
4320651;43;"RS";"nao metropolitana"
2412104;24;"RN";"nao metropolitana"
2504355;25;"PB";"nao metropolitana"
2304277;23;"CE";"nao metropolitana"
4205175;42;"SC";"nao metropolitana"
2923050;29;"BA";"nao metropolitana"
2501203;25;"PB";"nao metropolitana"
2918555;29;"BA";"nao metropolitana"
5200829;52;"GO";"nao metropolitana"
2409332;24;"RN";"nao metropolitana"
3525805;35;"SP";"nao metropolitana"
3159704;31;"MG";"nao metropolitana"
2803807;28;"SE";"nao metropolitana"
3121001;31;"MG";"nao metropolitana"
3156452;31;"MG";"nao metropolitana"
3143450;31;"MG";"nao metropolitana"
3164431;31;"MG";"nao metropolitana"
3122470;31;"MG";"nao metropolitana"
3107208;31;"MG";"nao metropolitana"
3136553;31;"MG";"nao metropolitana"
2111573;21;"MA";"nao metropolitana"
3160454;31;"MG";"nao metropolitana"
3169505;31;"MG";"nao metropolitana"
2513604;25;"PB";"nao metropolitana"
2301505;23;"CE";"nao metropolitana"
2502607;25;"PB";"nao metropolitana"
1705607;17;"TO";"nao metropolitana"
2403202;24;"RN";"nao metropolitana"
1718402;17;"TO";"nao metropolitana"
2202133;22;"PI";"nao metropolitana"
5218391;52;"GO";"nao metropolitana"
2106359;21;"MA";"nao metropolitana"
3157302;31;"MG";"nao metropolitana"
3529658;35;"SP";"nao metropolitana"
4301925;43;"RS";"nao metropolitana"
3114808;31;"MG";"nao metropolitana"
2513208;25;"PB";"nao metropolitana"
4125555;41;"PR";"nao metropolitana"
