COD_UF;UF;COD_CIDADE;NOME_CIDADE;pop2018;area;hierarquia
31;MG;3118205;Conquista;6908;618,363;Centro Local
29;BA;2905404;Cairu;17913;448,818;Centro Local
35;SP;3541703;Quatá;14006;651,341;Centro Local
23;CE;2306900;Jaguaribe;34729;1876,806;Centro Local
43;RS;4300505;Alpestre;6458;325,979;Centro Local
32;ES;3203403;Mimoso do Sul;26191;869,439;Centro Local
17;TO;1711902;Lagoa da Confusão;13034;10564,683;Centro Local
41;PR;4102802;Bela Vista do Paraíso;15395;242,689;Centro Local
41;PR;4126306;Sengés;19267;1441,333;Centro Local
41;PR;4126801;Tapejara;16062;591,399;Centro Local
43;RS;4305454;Arranjo Populacional de Cidreira - Balneário Pinhal/RS;29672;345,806;Centro Local
52;GO;5205901;Corumbaíba;9574;1883,665;Centro Local
41;PR;4101705;Araruna;13939;493,190;Centro Local
52;GO;5217708;Pontalina;17777;1436,954;Centro Local
24;RN;2408300;Nova Cruz;37233;277,658;Centro Local
35;SP;3550902;São Simão;15257;617,252;Centro Local
35;SP;3524600;Jacupiranga;17842;704,189;Centro Local
13;AM;1303569;Rio Preto da Eva;32577;5815,622;Centro Local
43;RS;4322251;Tupandi;4767;59,261;Centro Local
31;MG;3114402;Carmo do Rio Claro;21180;1065,685;Centro Local
35;SP;3538600;Piracaia;27140;385,568;Centro Local
29;BA;2913705;Inhambupe;39499;1082,260;Centro Local
35;SP;3526209;Juquitiba;31235;522,169;Centro Local
43;RS;4315800;Roca Sales;11300;208,629;Centro Local
35;SP;3555356;Ubarana;6216;209,861;Centro Local
43;RS;4305306;Chapada;9300;684,247;Centro Local
35;SP;3508801;Cafelândia;17689;920,280;Centro Local
35;SP;3515152;Engenheiro Coelho;20284;109,941;Centro Local
43;RS;4318101;São Francisco de Assis;18471;2508,453;Centro Local
31;MG;3143203;Monte Santo de Minas;21534;594,632;Centro Local
35;SP;3538907;Arranjo Populacional de Pirajuí/SP;30791;915,393;Centro Local
26;PE;2612604;Santa Maria da Boa Vista;41759;3000,774;Centro Local
27;AL;2701407;Campo Alegre;56579;312,708;Centro Local
13;AM;1302405;Lábrea;45245;68262,696;Centro Local
23;CE;2306553;Itarema;41445;718,016;Centro Local
15;PA;1500347;Água Azul do Norte;27241;7113,955;Centro Local
32;ES;3204609;Santa Teresa;23392;683,219;Centro Local
22;PI;2204501;Guadalupe;10500;1023,592;Centro Local
52;GO;5220504;Serranópolis;8445;5526,723;Centro Local
12;AC;1200609;Tarauacá;41976;20171,075;Centro Local
24;RN;2400703;Alto do Rodrigues;14326;191,334;Centro Local
50;MS;5007406;Rio Verde de Mato Grosso;19682;8154,522;Centro Local
27;AL;2708501;São Luís do Quitunde;34415;397,366;Centro Local
31;MG;3139508;Manhumirim;22608;182,900;Centro Local
29;BA;2931905;Tucano;50568;2185,014;Centro Local
51;MT;5105507;Vila Bela da Santíssima Trindade;15983;13420,436;Centro Local
35;SP;3534757;Ouroeste;10177;288,648;Centro Local
51;MT;5103452;Denise;9377;1278,502;Centro Local
23;CE;2300754;Amontada;43131;1178,162;Centro Local
27;AL;2706901;Pilar;35008;251,066;Centro Local
52;GO;5216452;Perolândia;3116;1029,624;Centro Local
32;ES;3201605;Conceição da Barra;30849;1182,587;Centro Local
43;RS;4302709;Butiá;20929;752,187;Centro Local
43;RS;4315305;Quaraí;22771;3147,114;Centro Local
24;RN;2401008;Apodi;35814;1602,477;Centro Local
11;RO;1100338;Nova Mamoré;29757;10071,643;Centro Local
29;BA;2925501;Prado;28152;1687,833;Centro Local
35;SP;3529906;Miracatu;19919;1001,484;Centro Local
32;ES;3204104;Pinheiros;26763;973,136;Centro Local
23;CE;2310209;Paracuru;34097;302,468;Centro Local
15;PA;1506203;Salinópolis;40424;223,156;Centro Local
52;GO;5218904;Rubiataba;19815;748,264;Centro Local
43;RS;4313656;Palmares do Sul;11306;949,201;Centro Local
26;PE;2611804;Ribeirão;47209;289,733;Centro Local
43;RS;4314472;Pinhal Grande;4372;478,110;Centro Local
21;MA;2109809;Arranjo Populacional de Santa Helena - Turilândia/MA;67135;3700,811;Centro Local
23;CE;2310258;Paraipaba;32700;301,148;Centro Local
31;MG;3101102;Aimorés;25193;1348,913;Centro Local
50;MS;5005251;Laguna Carapã;7267;1734,068;Centro Local
28;SE;2803005;Itabaianinha;41684;493,472;Centro Local
52;GO;5201306;Anicuns;21717;979,230;Centro Local
26;PE;2606101;Glória do Goitá;30504;231,832;Centro Local
35;SP;3543006;Ribeirão Branco;16684;697,500;Centro Local
15;PA;1506161;Rio Maria;18186;4114,627;Centro Local
31;MG;3166808;Serra do Salitre;11493;1295,272;Centro Local
51;MT;5108907;Nova Maringá;8428;11555,987;Centro Local
32;ES;3204351;Rio Bananal;19009;641,929;Centro Local
29;BA;2930204;Sento Sé;40703;12181,239;Centro Local
35;SP;3517703;Guará;21129;362,183;Centro Local
51;MT;5106299;Paranaíta;11193;4796,013;Centro Local
35;SP;3519808;Icém;8181;362,355;Centro Local
26;PE;2603207;Arranjo Populacional de Caetés - Capoeiras/PE;48618;631,275;Centro Local
31;MG;3143401;Monte Sião;23569;291,594;Centro Local
35;SP;3523602;Itirapina;17922;564,603;Centro Local
43;RS;4311155;Jóia;8554;1238,935;Centro Local
50;MS;5003801;Fátima do Sul;19234;315,160;Centro Local
33;RJ;3305604;Silva Jardim;21773;937,755;Centro Local
25;PB;2506004;Esperança;33003;159,663;Centro Local
42;SC;4205308;Faxinal dos Guedes;10686;339,683;Centro Local
43;RS;4315503;Restinga Sêca;15836;968,620;Centro Local
31;MG;3133105;Itanhandu;15236;143,363;Centro Local
42;SC;4204004;Catanduvas;10735;198,240;Centro Local
29;BA;2920601;Maragogipe;44555;438,182;Centro Local
21;MA;2112803;Viana;52229;1166,745;Centro Local
31;MG;3111408;Campo Florido;8029;1264,245;Centro Local
31;MG;3140902;Matipó;18808;266,990;Centro Local
41;PR;4115408;Marmeleiro;14346;387,381;Centro Local
50;MS;5007554;Santa Rita do Pardo;7801;6139,729;Centro Local
31;MG;3149903;Perdões;21291;270,657;Centro Local
23;CE;2313609;Ubajara;34530;421,033;Centro Local
50;MS;5004304;Iguatemi;15977;2946,517;Centro Local
41;PR;4127205;Terra Boa;16984;320,850;Centro Local
27;AL;2709152;Teotônio Vilela;43960;299,222;Centro Local
41;PR;4107504;Engenheiro Beltrão;14020;467,470;Centro Local
35;SP;3547700;Santo Anastácio;20889;552,876;Centro Local
35;SP;3532009;Morungaba;13458;146,752;Centro Local
43;RS;4321006;Tapera;10593;179,935;Centro Local
13;AM;1302900;Maués;62755;39991,066;Centro Local
41;PR;4110508;Ipiranga;15092;927,087;Centro Local
50;MS;5002605;Camapuã;13727;6228,631;Centro Local
27;AL;2701100;Branquinha;10529;165,250;Centro Local
41;PR;4101903;Assaí;15289;440,347;Centro Local
21;MA;2111607;São Raimundo das Mangabeiras;18755;3521,515;Centro Local
26;PE;2616308;Vicência;32513;228,017;Centro Local
52;GO;5204805;Campo Alegre de Goiás;7437;2462,993;Centro Local
29;BA;2906907;Caravelas;21937;2377,872;Centro Local
42;SC;4217907;Tangará;8691;390,000;Centro Local
52;GO;5200555;Alto Horizonte;6218;503,764;Centro Local
29;BA;2902104;Araci;54099;1495,554;Centro Local
29;BA;2921906;Mucugê;9244;2462,153;Centro Local
11;RO;1100254;Presidente Médici;19409;1758,465;Centro Local
42;SC;4203303;Campo Alegre;11974;499,216;Centro Local
35;SP;3507407;Borborema;15925;552,256;Centro Local
31;MG;3133402;Itapagipe;15102;1802,438;Centro Local
43;RS;4318507;São José do Norte;27410;1110,013;Centro Local
42;SC;4201257;Apiúna;10636;492,644;Centro Local
29;BA;2930774;Sobradinho;22806;1154,905;Centro Local
43;RS;4314464;Pinhal da Serra;1965;438,110;Centro Local
35;SP;3508009;Buri;19789;1195,910;Centro Local
31;MG;3114204;Carmo do Cajuru;22257;455,808;Centro Local
15;PA;1504000;Limoeiro do Ajuru;28583;1490,186;Centro Local
43;RS;4308102;Feliz;13451;94,943;Centro Local
23;CE;2313807;Uruburetama;21725;97,072;Centro Local
32;ES;3205036;Vargem Alta;21207;417,760;Centro Local
31;MG;3114501;Carmópolis de Minas;19144;400,010;Centro Local
23;CE;2314102;Viçosa do Ceará;60355;1311,628;Centro Local
31;MG;3162906;São João Nepomuceno;26272;407,427;Centro Local
32;ES;3203346;Marechal Floriano;16464;285,495;Centro Local
41;PR;4127965;Turvo;13340;938,166;Centro Local
51;MT;5103056;Cláudia;12052;3849,991;Centro Local
51;MT;5104203;Guiratinga;15035;5044,139;Centro Local
23;CE;2304707;Granja;54729;2663,032;Centro Local
41;PR;4124509;Santo Inácio;5431;306,871;Centro Local
15;PA;1503093;Goianésia do Pará;39857;7023,941;Centro Local
31;MG;3128303;Guaranésia;19025;294,828;Centro Local
52;GO;5222005;Vianópolis;13746;954,284;Centro Local
31;MG;3126703;Francisco Sá;26181;2747,295;Centro Local
26;PE;2602803;Buíque;57825;1320,870;Centro Local
52;GO;5214838;Nova Crixás;12791;7302,226;Centro Local
23;CE;2311603;Arranjo Populacional de Redenção - Acarape/CE;43032;380,990;Centro Local
51;MT;5103700;Feliz Natal;13857;11678,999;Centro Local
51;MT;5107792;Santo Antônio do Leste;5023;3404,565;Centro Local
29;BA;2916500;Itapicuru;35256;1556,747;Centro Local
33;RJ;3305703;Sumidouro;15577;413,370;Centro Local
23;CE;2307007;Jaguaruana;33967;867,563;Centro Local
26;PE;2603009;Cabrobó;33934;1658,616;Centro Local
41;PR;4122503;Roncador;10058;742,121;Centro Local
51;MT;5107941;Tabaporã;9565;8448,004;Centro Local
17;TO;1708205;Formoso do Araguaia;18482;13423,378;Centro Local
24;RN;2408805;Parazinho;5201;231,007;Centro Local
23;CE;2302404;Boa Viagem;54440;2836,783;Centro Local
35;SP;3520905;Ipaussu;14869;209,554;Centro Local
35;SP;3551801;Sete Barras;12884;1062,699;Centro Local
15;PA;1503309;Igarapé-Miri;62355;1996,790;Centro Local
23;CE;2310704;Pentecoste;37326;1378,258;Centro Local
15;PA;1508209;Vigia;53191;401,589;Centro Local
51;MT;5106216;Nova Canaã do Norte;12739;5955,408;Centro Local
35;SP;3511607;Cesário Lange;17915;190,392;Centro Local
26;PE;2605103;Custódia;36841;1404,127;Centro Local
26;PE;2602308;Bonito;38152;390,107;Centro Local
27;AL;2704005;Junqueiro;24731;247,724;Centro Local
41;PR;4115358;Maripá;5624;283,793;Centro Local
35;SP;3548054;Arranjo Populacional de Santo Antônio do Aracanguá/SP;12397;1382,248;Centro Local
31;MG;3155702;Rio Piracicaba;14346;373,037;Centro Local
41;PR;4110953;Itaipulândia;10961;331,288;Centro Local
51;MT;5106281;Novo São Joaquim;5199;5231,297;Centro Local
31;MG;3139607;Mantena;27640;685,208;Centro Local
42;SC;4215505;Santa Cecília;16741;1145,845;Centro Local
43;RS;4312708;Nonoai;11760;468,962;Centro Local
41;PR;4110607;Iporã;14073;647,894;Centro Local
51;MT;5103858;Gaúcha do Norte;7513;16934,298;Centro Local
42;SC;4214201;Quilombo;9946;279,763;Centro Local
35;SP;3515400;Fartura;16001;429,171;Centro Local
31;MG;3113701;Carlos Chagas;19007;3202,984;Centro Local
41;PR;4114500;Manoel Ribas;13494;571,135;Centro Local
35;SP;3544202;Arranjo Populacional de Riolândia/SP;14919;849,402;Centro Local
31;MG;3130309;Iguatama;7971;628,200;Centro Local
41;PR;4118907;Pérola;11144;240,635;Centro Local
35;SP;3521309;Ipuã;16209;466,461;Centro Local
16;AP;1600501;Oiapoque;26627;23034,392;Centro Local
51;MT;5106802;Porto dos Gaúchos;5429;6862,118;Centro Local
52;GO;5217203;Piranhas;10501;2047,765;Centro Local
41;PR;4127601;Tijucas do Sul;16646;671,889;Centro Local
51;MT;5107107;São José dos Quatro Marcos;18967;1287,884;Centro Local
41;PR;4122701;Sabáudia;6760;190,329;Centro Local
35;SP;3519501;Ibirarema;7663;228,230;Centro Local
32;ES;3200300;Alfredo Chaves;14566;615,677;Centro Local
29;BA;2902708;Barra;53231;11422,537;Centro Local
32;ES;3204203;Piúma;21363;74,046;Centro Local
31;MG;3111507;Campos Altos;15356;710,645;Centro Local
16;AP;1600238;Ferreira Gomes;7591;4973,852;Centro Local
35;SP;3556909;Vista Alegre do Alto;8626;95,429;Centro Local
31;MG;3101904;Alpinópolis;19745;454,751;Centro Local
52;GO;5217302;Pirenópolis;24749;2205,010;Centro Local
22;PI;2201200;Barras;46941;1722,507;Centro Local
31;MG;3115102;Cássia;17739;665,802;Centro Local
43;RS;4305009;Catuípe;8851;583,200;Centro Local
22;PI;2200400;Altos;40440;957,654;Centro Local
35;SP;3526100;Juquiá;18908;812,799;Centro Local
29;BA;2917359;Jaborandi;8496;9988,715;Centro Local
31;MG;3124807;Estrela do Sul;7936;822,454;Centro Local
12;AC;1200450;Senador Guiomard;22810;2322,030;Centro Local
52;GO;5222054;Vicentinópolis;8611;737,255;Centro Local
50;MS;5002001;Batayporã;11305;1828,024;Centro Local
24;RN;2412559;São Miguel do Gostoso;9531;344,477;Centro Local
43;RS;4314605;Piratini;20621;3537,799;Centro Local
21;MA;2101251;Bacabeira;16855;542,962;Centro Local
32;ES;3202108;Ecoporanga;23014;2285,369;Centro Local
32;ES;3203130;João Neiva;16614;284,734;Centro Local
31;MG;3144003;Mutum;26997;1250,824;Centro Local
43;RS;4305702;Condor;6746;465,177;Centro Local
43;RS;4316501;Arranjo Populacional de Salvador do Sul/RS;11463;133,740;Centro Local
15;PA;1506195;Rurópolis;49503;7021,321;Centro Local
12;AC;1200302;Feijó;34675;27975,426;Centro Local
41;PR;4123006;Salto do Lontra;14695;312,717;Centro Local
43;RS;4321105;Tapes;17266;805,452;Centro Local
21;MA;2102804;Arranjo Populacional de Carolina/MA;33174;8429,684;Centro Local
31;MG;3111002;Campestre;21056;577,843;Centro Local
27;AL;2708808;São Sebastião;34011;315,167;Centro Local
29;BA;2927705;Santa Cruz Cabrália;27626;1462,942;Centro Local
51;MT;5103601;Dom Aquino;8199;2224,269;Centro Local
35;SP;3556107;Valentim Gentil;13115;149,741;Centro Local
51;MT;5107248;Santa Carmem;4486;3855,362;Centro Local
29;BA;2905800;Camamu;35248;839,702;Centro Local
35;SP;3556008;Urupês;13727;323,916;Centro Local
31;MG;3137502;Lagoa Formosa;17991;840,920;Centro Local
42;SC;4219176;Vargem Bonita;4534;299,807;Centro Local
15;PA;1501204;Baião;46416;3759,834;Centro Local
31;MG;3128600;Guarda-Mor;6591;2069,795;Centro Local
29;BA;2908309;Arranjo Populacional de Conceição do Almeida - Sapeaçu/BA;34719;416,054;Centro Local
35;SP;3504404;Avanhandava;13433;338,370;Centro Local
26;PE;2611309;Pombos;27033;239,876;Centro Local
15;PA;1507904;Arranjo Populacional de Soure - Salvaterra/PA;48605;3775,912;Centro Local
33;RJ;3304409;Rio Claro;18451;846,797;Centro Local
41;PR;4100509;Altônia;21933;661,560;Centro Local
33;RJ;3300902;Cambuci;15496;558,281;Centro Local
15;PA;1503200;Igarapé-Açu;38588;785,983;Centro Local
41;PR;4112959;Juranda;7391;354,364;Centro Local
35;SP;3508207;Buritizal;4447;266,420;Centro Local
29;BA;2928000;Santaluz;37158;1623,447;Centro Local
27;AL;2703205;Igreja Nova;24408;427,029;Centro Local
29;BA;2914406;Iraquara;24942;991,822;Centro Local
41;PR;4116059;Missal;10700;324,397;Centro Local
29;BA;2914653;Itabela;30413;924,926;Centro Local
33;RJ;3301157;Cardoso Moreira;12826;522,596;Centro Local
33;RJ;3302056;Italva;15113;291,718;Centro Local
31;MG;3109709;Cachoeira de Minas;11514;304,243;Centro Local
43;RS;4302303;Bom Jesus;11391;2623,120;Centro Local
23;CE;2308401;Missão Velha;35662;645,704;Centro Local
32;ES;3202454;Ibatiba;25732;240,278;Centro Local
43;RS;4312500;Mostardas;12760;1977,442;Centro Local
31;MG;3111804;Canápolis;12025;839,737;Centro Local
41;PR;4127304;Terra Rica;16652;700,599;Centro Local
41;PR;4127007;Teixeira Soares;12163;902,793;Centro Local
42;SC;4216107;São Domingos;9457;366,787;Centro Local
26;PE;2602605;Brejo da Madre de Deus;50249;762,345;Centro Local
35;SP;3517901;Guaraci;11088;641,501;Centro Local
29;BA;2917300;Ituberá;28457;415,428;Centro Local
41;PR;4105607;Cidade Gaúcha;12503;403,045;Centro Local
42;SC;4207908;Irineópolis;11155;589,698;Centro Local
41;PR;4121505;Rebouças;14851;481,840;Centro Local
50;MS;5003751;Eldorado;12305;1017,785;Centro Local
22;PI;2211100;União;44396;1173,447;Centro Local
41;PR;4118006;Paraíso do Norte;13631;204,564;Centro Local
23;CE;2311504;Quixeré;22008;613,576;Centro Local
50;MS;5001508;Bandeirantes;6829;3115,684;Centro Local
35;SP;3512308;Conchas;17770;466,120;Centro Local
41;PR;4127957;Tupãssi;8128;310,909;Centro Local
14;RR;1400209;Caracaraí;21564;47380,375;Centro Local
31;MG;3110905;Campanha;16565;335,587;Centro Local
15;PA;1502954;Eldorado do Carajás;33674;2956,690;Centro Local
26;PE;2613107;São Caitano;37119;382,465;Centro Local
31;MG;3130200;Igaratinga;10709;218,343;Centro Local
41;PR;4123907;Santa Mariana;11829;427,193;Centro Local
29;BA;2932200;Arranjo Populacional de Ubaitaba - Aurelino Leal/BA;31049;626,496;Centro Local
35;SP;3544905;Sales Oliveira;11779;305,776;Centro Local
26;PE;2600708;Aliança;38375;272,773;Centro Local
23;CE;2314003;Várzea Alegre;40704;835,709;Centro Local
31;MG;3124005;Ervália;18829;357,489;Centro Local
29;BA;2933505;Wenceslau Guimarães;21228;655,239;Centro Local
24;RN;2404200;Goianinha;25980;192,279;Centro Local
31;MG;3137700;Lajinha;19928;431,920;Centro Local
43;RS;4320206;Seberi;10788;301,223;Centro Local
41;PR;4112751;Jesuítas;8495;247,496;Centro Local
11;RO;1101492;São Francisco do Guaporé;19842;10959,767;Centro Local
42;SC;4209607;Lauro Müller;15174;271,852;Centro Local
15;PA;1507201;São Domingos do Capim;31837;1677,249;Centro Local
42;SC;4200408;Água Doce;7138;1313,974;Centro Local
33;RJ;3304102;Porciúncula;18730;291,847;Centro Local
43;RS;4306007;Crissiumal;13544;363,597;Centro Local
26;PE;2602209;Bom Jardim;39132;218,433;Centro Local
15;PA;1500305;Afuá;38863;8338,438;Centro Local
52;GO;5206909;Davinópolis;2094;481,296;Centro Local
21;MA;2108504;Pindaré-Mirim;32815;273,526;Centro Local
31;MG;3147600;Passa Quatro;16294;277,221;Centro Local
16;AP;1600535;Porto Grande;21484;4428,013;Centro Local
11;RO;1100940;Cujubim;24226;3863,946;Centro Local
15;PA;1503044;Floresta do Araguaia;20080;3444,285;Centro Local
41;PR;4107108;Diamante do Norte;5146;242,886;Centro Local
43;RS;4301909;Barra do Ribeiro;13423;729,375;Centro Local
31;MG;3105905;Barroso;20720;82,070;Centro Local
35;SP;3550803;São Sebastião da Grama;12205;252,410;Centro Local
35;SP;3532900;Nova Europa;11013;160,250;Centro Local
43;RS;4316105;Ronda Alta;10583;419,344;Centro Local
26;PE;2600500;Águas Belas;43195;885,988;Centro Local
31;MG;3138625;Limeira do Oeste;7481;1319,036;Centro Local
35;SP;3506706;Boa Esperança do Sul;14824;690,748;Centro Local
28;SE;2801306;Capela;33904;442,211;Centro Local
26;PE;2609709;Orobó;23833;138,662;Centro Local
15;PA;1507003;Santo Antônio do Tauá;31038;537,625;Centro Local
50;MS;5006903;Porto Murtinho;17078;17985,540;Centro Local
41;PR;4117222;Nova Santa Rosa;8171;204,665;Centro Local
29;BA;2912202;Ibicoara;19346;817,355;Centro Local
29;BA;2921500;Monte Santo;49565;3034,197;Centro Local
21;MA;2104552;Governador Edison Lobão;18068;615,860;Centro Local
35;SP;3552551;Suzanápolis;3911;330,587;Centro Local
35;SP;3532405;Nazaré Paulista;18346;326,254;Centro Local
31;MG;3144706;Nova Era;17607;361,926;Centro Local
15;PA;1508050;Trairão;18807;11991,085;Centro Local
42;SC;4207700;Ipumirim;7565;247,875;Centro Local
15;PA;1500859;Anapu;27161;11895,296;Centro Local
15;PA;1500909;Augusto Corrêa;45516;1085,843;Centro Local
29;BA;2906303;Canavieiras;31301;1334,295;Centro Local
35;SP;3508702;Caconde;18961;468,214;Centro Local
43;RS;4305900;Coronel Bicaco;7385;492,124;Centro Local
13;AM;1300706;Boca do Acre;33976;21938,591;Centro Local
41;PR;4118808;Peabiru;13985;468,595;Centro Local
11;RO;1100148;Nova Brasilândia D'Oeste;20459;1703,008;Centro Local
28;SE;2807600;Umbaúba;25033;117,514;Centro Local
43;RS;4302907;Cacequi;12705;2373,174;Centro Local
32;ES;3203700;Muniz Freire;17613;678,804;Centro Local
41;PR;4106803;Cruz Machado;18675;1478,350;Centro Local
23;CE;2307403;Arranjo Populacional de Jucás - Cariús/CE;43723;1998,992;Centro Local
25;PB;2503001;Caaporã;21698;150,168;Centro Local
31;MG;3112000;Candeias;14883;720,512;Centro Local
21;MA;2109601;Rosário;42482;647,998;Centro Local
51;MT;5107701;Rosário Oeste;17237;7169,880;Centro Local
29;BA;2916856;Itatim;14432;547,510;Centro Local
21;MA;2111508;São Mateus do Maranhão;41350;783,224;Centro Local
31;MG;3114550;Carneirinho;9986;2063,315;Centro Local
41;PR;4127858;Três Barras do Paraná;12043;504,171;Centro Local
43;RS;4317707;Santo Antônio das Missões;10305;1710,869;Centro Local
51;MT;5105200;Juscimeira;11275;2720,481;Centro Local
41;PR;4121208;Quitandinha;18873;447,024;Centro Local
31;MG;3159902;Santo Antônio do Amparo;18434;488,885;Centro Local
29;BA;2921104;Medeiros Neto;22659;1311,739;Centro Local
52;GO;5201504;Aporé;4163;2900,053;Centro Local
41;PR;4117255;Nova Prata do Iguaçu;10552;352,565;Centro Local
41;PR;4116208;Morretes;16366;684,580;Centro Local
41;PR;4104402;Cândido de Abreu;15233;1510,160;Centro Local
52;GO;5203906;Buriti Alegre;9433;895,456;Centro Local
