CODE_MUNI;YEAR;POPULACAO;CASESy;INCy
4202156;2021;2712;0;0
4202156;2022;2703;0;0
4202206;2014;11037;0;0
4202206;2015;11168;0;0
4202206;2016;11297;0;0
4202206;2017;11425;1;8,75273523
4202206;2018;11526;0;0
4202206;2019;11652;0;0
4202206;2020;11775;0;0
4202206;2021;11896;0;0
4202206;2022;10484;1;9,538344143
4202305;2014;63440;0;0
4202305;2015;64488;0;0
4202305;2016;65528;2;3,052130387
4202305;2017;66558;1;1,502448992
4202305;2018;67458;0;0
4202305;2019;68481;0;0
4202305;2020;69486;0;0
4202305;2021;70471;0;0
4202305;2022;78623;0;0
4202404;2014;334002;0;0
4202404;2015;338876;1;0,29509319
4202404;2016;343715;4;1,163754855
4202404;2017;348513;3;0,860800028
4202404;2018;352460;3;0,851160415
4202404;2019;357199;7;1,959691936
4202404;2020;361855;0;0
4202404;2021;366418;3;0,818737071
4202404;2022;363340;5;1,376121539
4202438;2014;3408;0;0
4202438;2015;3424;0;0
4202438;2016;3440;0;0
4202438;2017;3456;0;0
4202438;2018;3460;0;0
4202438;2019;3474;0;0
4202438;2020;3488;0;0
4202438;2021;3501;0;0
4202438;2022;3514;0;0
4202453;2014;16897;0;0
4202453;2015;17477;2;11,4436116
4202453;2016;18052;0;0
4202453;2017;18623;0;0
4202453;2018;19193;1;5,210232897
4202453;2019;19769;0;0
4202453;2020;20335;1;4,917629702
4202453;2021;20889;1;4,787208579
4202453;2022;24416;0;0
4202503;2014;4598;0;0
4202503;2015;4631;0;0
4202503;2016;4663;0;0
4202503;2017;4694;0;0
4202503;2018;4712;0;0
4202503;2019;4743;0;0
4202503;2020;4772;0;0
4202503;2021;4801;0;0
4202503;2022;4362;0;0
4202537;2014;2771;0;0
4202537;2015;2821;0;0
4202537;2016;2870;1;34,84320557
4202537;2017;2919;0;0
4202537;2018;2961;0;0
4202537;2019;3010;0;0
4202537;2020;3057;0;0
4202537;2021;3104;0;0
4202537;2022;2721;0;0
4202578;2014;2158;0;0
4202578;2015;2156;0;0
4202578;2016;2153;0;0
4202578;2017;2151;0;0
4202578;2018;2146;0;0
4202578;2019;2142;0;0
4202578;2020;2139;0;0
4202578;2021;2136;0;0
4202578;2022;2182;0;0
4202602;2014;9498;0;0
4202602;2015;9598;0;0
4202602;2016;9698;0;0
4202602;2017;9796;0;0
4202602;2018;9870;0;0
4202602;2019;9966;0;0
4202602;2020;10060;0;0
4202602;2021;10153;0;0
4202602;2022;8698;0;0
4202701;2014;4864;0;0
4202701;2015;4943;0;0
4202701;2016;5022;0;0
4202701;2017;5100;0;0
4202701;2018;5169;0;0
4202701;2019;5246;0;0
4202701;2020;5322;0;0
4202701;2021;5396;0;0
4202701;2022;5368;0;0
4202800;2014;31319;0;0
4202800;2015;31765;1;3,148118999
4202800;2016;32209;0;0
4202800;2017;32648;0;0
4202800;2018;33016;1;3,028834504
4202800;2019;33450;0;0
4202800;2020;33876;1;2,951942378
4202800;2021;34294;0;0
4202800;2022;34113;0;0
4202859;2014;3627;0;0
4202859;2015;3654;0;0
4202859;2016;3682;0;0
4202859;2017;3709;0;0
4202859;2018;3718;0;0
4202859;2019;3743;0;0
4202859;2020;3769;0;0
4202859;2021;3794;0;0
4202859;2022;3954;0;0
4202875;2014;2690;0;0
4202875;2015;2639;0;0
4202875;2016;2589;0;0
4202875;2017;2539;0;0
4202875;2018;2473;0;0
4202875;2019;2420;0;0
4202875;2020;2368;0;0
4202875;2021;2318;0;0
4202875;2022;2488;0;0
4202909;2014;119719;1;0,835289302
4202909;2015;122775;6;4,886988393
4202909;2016;125810;13;10,33304189
4202909;2017;128818;0;0
4202909;2018;131703;0;0
4202909;2019;134723;5;3,71131878
4202909;2020;137689;1;0,72627443
4202909;2021;140597;1;0,711252729
4202909;2022;141676;6;4,235015105
4203006;2014;75048;0;0
4203006;2015;75812;0;0
4203006;2016;76571;1;1,305977459
4203006;2017;77323;0;0
4203006;2018;77863;0;0
4203006;2019;78595;0;0
4203006;2020;79313;1;1,260827355
4203006;2021;80017;0;0
4203006;2022;74105;0;0
4203105;2014;6259;0;0
4203105;2015;6243;1;16,01794009
4203105;2016;6228;7;112,3956326
4203105;2017;6213;0;0
4203105;2018;6167;0;0
4203105;2019;6148;0;0
4203105;2020;6130;0;0
4203105;2021;6112;0;0
4203105;2022;6199;1;16,13163413
4203154;2014;3407;0;0
4203154;2015;3398;0;0
4203154;2016;3389;0;0
4203154;2017;3380;0;0
4203154;2018;3357;0;0
4203154;2019;3346;0;0
4203154;2020;3335;0;0
4203154;2021;3325;0;0
4203154;2022;3465;0;0
4203204;2014;72261;0;0
4203204;2015;74434;0;0
4203204;2016;76592;1;1,305619386
4203204;2017;78731;0;0
4203204;2018;80834;0;0
4203204;2019;82989;0;0
4203204;2020;85105;1;1,175019094
4203204;2021;87179;0;0
4203204;2022;112167;3;2,674583434
4203253;2014;2682;0;0
4203253;2015;2654;0;0
4203253;2016;2625;0;0
4203253;2017;2597;0;0
4203253;2018;2556;0;0
4203253;2019;2525;0;0
4203253;2020;2496;0;0
4203253;2021;2467;0;0
4203253;2022;2892;0;0
4203303;2014;11982;0;0
4203303;2015;11992;0;0
4203303;2016;12002;3;24,99583403
4203303;2017;12012;1;8,325008325
4203303;2018;11974;1;8,351428094
4203303;2019;11978;1;8,348639172
4203303;2020;11981;0;0
4203303;2021;11985;1;8,343763037
4203303;2022;12318;0;0
4203402;2014;7358;0;0
4203402;2015;7297;0;0
4203402;2016;7237;0;0
4203402;2017;7177;0;0
4203402;2018;7081;0;0
4203402;2019;7016;0;0
4203402;2020;6952;0;0
4203402;2021;6889;0;0
4203402;2022;7345;0;0
4203501;2014;9098;0;0
4203501;2015;8993;0;0
4203501;2016;8890;0;0
4203501;2017;8787;0;0
4203501;2018;8636;0;0
4203501;2019;8526;0;0
4203501;2020;8418;0;0
4203501;2021;8312;0;0
4203501;2022;9562;0;0
4203600;2014;34721;0;0
4203600;2015;35054;0;0
4203600;2016;35383;2;5,652431959
4203600;2017;35710;0;0
4203600;2018;35930;0;0
4203600;2019;36244;0;0
4203600;2020;36556;0;0
4203600;2021;36861;0;0
4203600;2022;36976;0;0
4203709;2014;11452;0;0
4203709;2015;11617;0;0
4203709;2016;11781;0;0
4203709;2017;11944;0;0
4203709;2018;12080;0;0
4203709;2019;12240;0;0
4203709;2020;12398;0;0
4203709;2021;12553;0;0
4203709;2022;12759;0;0
4203808;2014;54079;0;0
4203808;2015;54188;0;0
4203808;2016;54296;1;1,841756299
4203808;2017;54403;1;1,838133926
4203808;2018;54319;0;0
4203808;2019;54401;0;0
4203808;2020;54480;0;0
4203808;2021;54558;0;0
4203808;2022;54848;1;1,823220537
4203907;2014;21928;0;0
4203907;2015;22129;0;0
4203907;2016;22327;0;0
4203907;2017;22524;0;0
4203907;2018;22658;0;0
4203907;2019;22848;0;0
4203907;2020;23035;0;0
4203907;2021;23218;0;0
4203907;2022;23184;0;0
4203956;2014;23342;0;0
4203956;2015;23663;0;0
4203956;2016;23982;0;0
4203956;2017;24298;0;0
4203956;2018;24559;0;0
4203956;2019;24871;1;4,020747055
4203956;2020;25177;0;0
4203956;2021;25477;0;0
4203956;2022;22873;0;0
4204004;2014;10244;0;0
4204004;2015;10374;1;9,639483324
4204004;2016;10503;0;0
4204004;2017;10632;0;0
4204004;2018;10735;1;9,315323707
4204004;2019;10861;0;0
4204004;2020;10984;0;0
4204004;2021;11106;0;0
4204004;2022;10565;0;0
4204103;2014;4118;0;0
4204103;2015;4028;0;0
4204103;2016;3939;0;0
4204103;2017;3850;0;0
4204103;2018;3735;0;0
4204103;2019;3642;0;0
4204103;2020;3551;0;0
4204103;2021;3462;0;0
4204103;2022;4614;0;0
4204152;2014;2784;0;0
4204152;2015;2776;0;0
4204152;2016;2768;0;0
4204152;2017;2760;0;0
4204152;2018;2738;0;0
4204152;2019;2728;0;0
4204152;2020;2719;0;0
4204152;2021;2709;0;0
4204152;2022;2802;0;0
4204178;2014;3417;0;0
4204178;2015;3362;0;0
4204178;2016;3308;0;0
4204178;2017;3254;0;0
4204178;2018;3181;0;0
4204178;2019;3124;0;0
4204178;2020;3068;0;0
4204178;2021;3013;0;0
4204178;2022;3318;0;0
4204194;2014;2892;0;0
4204194;2015;2912;0;0
4204194;2016;2933;0;0
4204194;2017;2953;0;0
4204194;2018;2969;0;0
4204194;2019;2988;0;0
4204194;2020;3006;0;0
4204194;2021;3025;0;0
4204194;2022;2949;0;0
4204202;2014;202009;1;0,495027449
4204202;2015;205795;12;5,831045458
4204202;2016;209553;102;48,67503686
4204202;2017;213279;5;2,344347076
4204202;2018;216654;1;0,461565445
4204202;2019;220367;1;0,453788453
4204202;2020;224013;0;0
4204202;2021;227587;0;0
4204202;2022;251150;18;7,167031654
4204251;2014;16009;0;0
4204251;2015;16156;0;0
4204251;2016;16301;0;0
4204251;2017;16446;0;0
4204251;2018;16544;0;0
4204251;2019;16684;0;0
4204251;2020;16821;0;0
4204251;2021;16956;0;0
4204251;2022;17241;0;0
4204301;2014;72073;0;0
4204301;2015;72642;0;0
4204301;2016;73206;0;0
4204301;2017;73766;0;0
4204301;2018;74106;0;0
4204301;2019;74641;0;0
4204301;2020;75167;0;0
4204301;2021;75683;5;6,606503442
4204301;2022;81625;4;4,900459418
4204350;2014;4114;0;0
4204350;2015;4184;0;0
4204350;2016;4253;0;0
4204350;2017;4321;1;23,14279102
4204350;2018;4385;0;0
4204350;2019;4453;0;0
4204350;2020;4520;0;0
4204350;2021;4585;0;0
4204350;2022;4735;0;0
4204400;2014;10236;0;0
4204400;2015;10201;0;0
4204400;2016;10165;5;49,18839154
4204400;2017;10130;0;0
4204400;2018;10022;0;0
4204400;2019;9981;0;0
4204400;2020;9940;0;0
4204400;2021;9900;0;0
4204400;2022;10303;0;0
4204459;2014;2527;0;0
4204459;2015;2534;0;0
4204459;2016;2541;0;0
4204459;2017;2548;0;0
4204459;2018;2544;0;0
4204459;2019;2549;0;0
4204459;2020;2555;0;0
4204459;2021;2560;0;0
4204459;2022;2069;0;0
4204509;2014;14925;0;0
4204509;2015;15132;0;0
4204509;2016;15337;0;0
4204509;2017;15541;0;0
4204509;2018;15709;0;0
4204509;2019;15909;0;0
4204509;2020;16107;1;6,208480785
4204509;2021;16300;0;0
4204509;2022;15287;0;0
4204558;2014;14063;0;0
4204558;2015;13826;0;0
4204558;2016;13591;0;0
4204558;2017;13358;0;0
4204558;2018;13040;0;0
4204558;2019;12795;0;0
4204558;2020;12553;0;0
4204558;2021;12315;0;0
4204558;2022;15720;0;0
4204608;2014;204667;1;0,488598553
4204608;2015;206918;0;0
4204608;2016;209153;0;0
4204608;2017;211369;1;0,473106274
4204608;2018;213023;1;0,469432878
4204608;2019;215186;1;0,464714247
4204608;2020;217311;0;0
4204608;2021;219393;0;0
4204608;2022;231088;3;1,298206744
4204707;2014;10944;0;0
4204707;2015;10982;1;9,105809506
4204707;2016;11020;0;0
4204707;2017;11057;0;0
4204707;2018;11053;3;27,14195241
4204707;2019;11086;0;0
4204707;2020;11118;0;0
4204707;2021;11150;0;0
4204707;2022;10904;1;9,170946442
4204756;2014;1937;0;0
4204756;2015;1943;0;0
4204756;2016;1949;0;0
4204756;2017;1955;0;0
4204756;2018;1957;0;0
4204756;2019;1962;0;0
4204756;2020;1967;0;0
4204756;2021;1972;0;0
4204756;2022;1757;2;113,8303927
4204806;2014;39061;0;0
4204806;2015;39231;0;0
4204806;2016;39399;0;0
4204806;2017;39566;0;0
4204806;2018;39595;0;0
4204806;2019;39745;0;0
4204806;2020;39893;0;0
4204806;2021;40037;0;0
4204806;2022;40289;0;0
4204905;2014;8558;0;0
4204905;2015;8505;0;0
4204905;2016;8452;12;141,97823
4204905;2017;8399;0;0
4204905;2018;8308;0;0
4204905;2019;8250;0;0
4204905;2020;8192;0;0
4204905;2021;8136;1;12,29105211
4204905;2022;8559;1;11,6836079
4205001;2014;15283;0;0
4205001;2015;15339;1;6,519329813
4205001;2016;15395;2;12,99123092
4205001;2017;15450;0;0
4205001;2018;15450;0;0
4205001;2019;15498;0;0
4205001;2020;15545;0;0
4205001;2021;15592;0;0
4205001;2022;14989;0;0
4205100;2014;3955;0;0
4205100;2015;3997;0;0
4205100;2016;4039;0;0
4205100;2017;4081;0;0
4205100;2018;4105;0;0
4205100;2019;4146;0;0
4205100;2020;4186;0;0
4205100;2021;4224;0;0
4205100;2022;4006;0;0
4205159;2014;3883;0;0
4205159;2015;3937;0;0
4205159;2016;3990;0;0
4205159;2017;4043;0;0
4205159;2018;4013;0;0
4205159;2019;4064;0;0
4205159;2020;4115;0;0
4205159;2021;4164;0;0
4205159;2022;3670;0;0
4205175;2014;3135;0;0
4205175;2015;3151;0;0
4205175;2016;3167;0;0
4205175;2017;3183;0;0
4205175;2018;3189;0;0
4205175;2019;3203;0;0
4205175;2020;3218;0;0
4205175;2021;3232;0;0
4205175;2022;3322;0;0
4205191;2014;2079;0;0
4205191;2015;2078;0;0
4205191;2016;2077;0;0
4205191;2017;2076;0;0
4205191;2018;2066;0;0
4205191;2019;2063;0;0
4205191;2020;2061;0;0
4205191;2021;2059;0;0
4205191;2022;2270;0;0
4205209;2014;4456;0;0
4205209;2015;4464;0;0
4205209;2016;4472;0;0
4205209;2017;4480;0;0
4205209;2018;4407;0;0
4205209;2019;4412;0;0
4205209;2020;4418;0;0
4205209;2021;4423;0;0
4205209;2022;4824;0;0
4205308;2014;10784;0;0
4205308;2015;10771;0;0
4205308;2016;10758;0;0
4205308;2017;10745;0;0
4205308;2018;10686;0;0
4205308;2019;10667;0;0
4205308;2020;10649;0;0
4205308;2021;10630;0;0
4205308;2022;10965;0;0
4205357;2014;1603;0;0
4205357;2015;1600;0;0
4205357;2016;1597;0;0
4205357;2017;1594;0;0
4205357;2018;1586;0;0
4205357;2019;1582;0;0
4205357;2020;1579;0;0
4205357;2021;1575;0;0
4205357;2022;1784;0;0
4205407;2014;461524;3;0,650020367
4205407;2015;469690;27;5,748472397
4205407;2016;477798;57;11,92972763
4205407;2017;485838;16;3,29327883
4205407;2018;492977;7;1,419944541
4205407;2019;500973;20;3,992231118
4205407;2020;508826;39;7,664702668
4205407;2021;516524;34;6,58246277
4205407;2022;574200;24;4,179728318
4205431;2014;2589;0;0
4205431;2015;2576;0;0
4205431;2016;2562;0;0
4205431;2017;2549;0;0
4205431;2018;2525;0;0
4205431;2019;2510;0;0
4205431;2020;2495;0;0
4205431;2021;2481;0;0
4205431;2022;2682;0;0
4205456;2014;24694;0;0
4205456;2015;25129;0;0
4205456;2016;25560;0;0
4205456;2017;25988;0;0
4205456;2018;26368;0;0
4205456;2019;26793;0;0
4205456;2020;27211;0;0
4205456;2021;27621;0;0
4205456;2022;31692;0;0
4205506;2014;35781;0;0
4205506;2015;35942;0;0
4205506;2016;36102;0;0
4205506;2017;36261;0;0
4205506;2018;36299;0;0
4205506;2019;36443;0;0
4205506;2020;36584;0;0
4205506;2021;36723;0;0
4205506;2022;33662;0;0
4205555;2014;2301;0;0
4205555;2015;2249;0;0
4205555;2016;2197;0;0
4205555;2017;2146;0;0
4205555;2018;2077;0;0
4205555;2019;2023;0;0
4205555;2020;1970;0;0
4205555;2021;1918;0;0
4205555;2022;2411;0;0
4205605;2014;3297;0;0
4205605;2015;3217;0;0
4205605;2016;3137;0;0
4205605;2017;3058;0;0
4205605;2018;2956;0;0
4205605;2019;2873;0;0
4205605;2020;2791;0;0
4205605;2021;2711;0;0
4205605;2022;3219;0;0
4205704;2014;20545;0;0
4205704;2015;21061;0;0
4205704;2016;21573;0;0
4205704;2017;22082;0;0
4205704;2018;22568;1;4,431052818
4205704;2019;23078;2;8,666262241
4205704;2020;23579;0;0
4205704;2021;24070;0;0
4205704;2022;29801;1;3,355592094
4205803;2014;16435;0;0
4205803;2015;16786;0;0
4205803;2016;17134;0;0
4205803;2017;17479;0;0
4205803;2018;17800;0;0
4205803;2019;18145;0;0
4205803;2020;18484;0;0
4205803;2021;18816;0;0
4205803;2022;18697;0;0
4205902;2014;63826;0;0
4205902;2015;65024;0;0
4205902;2016;66213;0;0
4205902;2017;67392;0;0
4205902;2018;68465;1;1,460600307
4205902;2019;69639;2;2,871953934
4205902;2020;70793;0;0
4205902;2021;71925;0;0
4205902;2022;73053;0;0
4206009;2014;13801;0;0
4206009;2015;13944;0;0
4206009;2016;14087;0;0
4206009;2017;14229;0;0
4206009;2018;14333;0;0
4206009;2019;14471;0;0
4206009;2020;14606;0;0
4206009;2021;14739;0;0
4206009;2022;17306;0;0
4206108;2014;6448;0;0
4206108;2015;6478;0;0
4206108;2016;6507;0;0
4206108;2017;6537;0;0
4206108;2018;6542;0;0
4206108;2019;6569;0;0
4206108;2020;6595;0;0
4206108;2021;6621;0;0
4206108;2022;6149;0;0
4206207;2014;11148;0;0
4206207;2015;11231;0;0
4206207;2016;11313;0;0
4206207;2017;11394;0;0
4206207;2018;11423;0;0
4206207;2019;11501;0;0
4206207;2020;11577;0;0
4206207;2021;11652;0;0
4206207;2022;14022;0;0
4206306;2014;21046;0;0
4206306;2015;21612;0;0
4206306;2016;22174;0;0
4206306;2017;22732;0;0
4206306;2018;23272;0;0
4206306;2019;23832;0;0
4206306;2020;24382;0;0
4206306;2021;24922;0;0
4206306;2022;24578;0;0
4206405;2014;10433;0;0
4206405;2015;10374;0;0
4206405;2016;10316;3;29,08103916
4206405;2017;10259;0;0
4206405;2018;10154;0;0
4206405;2019;10090;1;9,910802775
4206405;2020;10026;0;0
4206405;2021;9964;0;0
4206405;2022;11154;8;71,72314865
4206504;2014;39869;0;0
4206504;2015;40878;1;2,446303635
4206504;2016;41879;5;11,93915805
4206504;2017;42872;0;0
4206504;2018;43822;0;0
4206504;2019;44819;0;0
4206504;2020;45797;0;0
4206504;2021;46757;0;0
4206504;2022;46502;0;0
4206603;2014;5076;0;0
4206603;2015;5097;0;0
4206603;2016;5118;0;0
4206603;2017;5139;0;0
4206603;2018;5141;0;0
4206603;2019;5160;0;0
4206603;2020;5178;0;0
4206603;2021;5196;0;0
4206603;2022;4819;0;0
4206652;2014;4743;0;0
4206652;2015;4739;0;0
4206652;2016;4736;2;42,22972973
4206652;2017;4733;0;0
4206652;2018;4710;1;21,23142251
4206652;2019;4704;0;0
4206652;2020;4698;0;0
4206652;2021;4692;0;0
4206652;2022;8400;0;0
4206702;2014;22083;0;0
4206702;2015;22204;1;4,503693028
4206702;2016;22324;0;0
4206702;2017;22443;0;0
4206702;2018;22495;0;0
4206702;2019;22606;1;4,423604353
4206702;2020;22714;0;0
4206702;2021;22820;0;0
4206702;2022;21339;3;14,05876564
4206751;2014;1971;0;0
4206751;2015;1970;0;0
4206751;2016;1968;0;0
4206751;2017;1967;0;0
4206751;2018;1959;0;0
4206751;2019;1957;0;0
4206751;2020;1954;0;0
4206751;2021;1952;0;0
4206751;2022;2003;0;0
4206801;2014;3336;0;0
4206801;2015;3313;0;0
4206801;2016;3290;1;30,39513678
4206801;2017;3268;0;0
4206801;2018;3227;0;0
4206801;2019;3202;0;0
4206801;2020;3178;0;0
4206801;2021;3154;0;0
4206801;2022;3267;0;0
4206900;2014;18255;0;0
4206900;2015;18412;0;0
4206900;2016;18567;1;5,385899715
4206900;2017;18721;0;0
4206900;2018;18802;0;0
4206900;2019;18950;0;0
4206900;2020;19096;0;0
4206900;2021;19238;0;0
4206900;2022;21425;0;0
4207007;2014;52284;0;0
4207007;2015;53145;0;0
4207007;2016;53998;0;0
4207007;2017;54845;0;0
4207007;2018;55581;0;0
4207007;2019;56421;0;0
4207007;2020;57247;0;0
4207007;2021;58055;0;0
4207007;2022;64456;1;1,551445948
4207106;2014;13309;0;0
4207106;2015;13493;0;0
4207106;2016;13676;3;21,93623867
4207106;2017;13857;0;0
4207106;2018;14005;0;0
4207106;2019;14184;0;0
4207106;2020;14359;0;0
4207106;2021;14531;0;0
4207106;2022;20319;0;0
4207205;2014;11117;0;0
4207205;2015;10933;0;0
4207205;2016;10752;0;0
4207205;2017;10571;0;0
4207205;2018;10326;0;0
4207205;2019;10135;0;0
4207205;2020;9948;0;0
4207205;2021;9764;0;0
4207205;2022;12331;0;0
4207304;2014;42708;0;0
4207304;2015;43168;0;0
4207304;2016;43624;1;2,292316156
4207304;2017;44076;0;0
4207304;2018;44412;0;0
4207304;2019;44853;1;2,229505273
4207304;2020;45286;0;0
4207304;2021;45711;0;0
4207304;2022;54258;0;0
4207403;2014;5993;0;0
4207403;2015;6040;0;0
4207403;2016;6087;0;0
4207403;2017;6133;0;0
4207403;2018;6153;0;0
4207403;2019;6197;0;0
4207403;2020;6241;0;0
4207403;2021;6284;0;0
4207403;2022;5988;0;0
4207502;2014;61968;0;0
4207502;2015;63489;0;0
4207502;2016;65000;0;0
4207502;2017;66497;0;0
4207502;2018;67923;2;2,944510696
4207502;2019;69425;0;0
4207502;2020;70900;0;0
4207502;2021;72346;1;1,382246427
4207502;2022;71369;1;1,401168575
4207577;2014;2861;0;0
4207577;2015;2880;0;0
4207577;2016;2899;0;0
4207577;2017;2917;0;0
4207577;2018;2927;0;0
4207577;2019;2945;0;0
4207577;2020;2962;0;0
4207577;2021;2979;0;0
4207577;2022;2865;0;0
4207601;2014;4675;0;0
4207601;2015;4637;0;0
4207601;2016;4599;0;0
4207601;2017;4562;0;0
4207601;2018;4486;0;0
4207601;2019;4446;0;0
4207601;2020;4406;0;0
4207601;2021;4367;0;0
4207601;2022;4580;0;0
4207650;2014;8769;0;0
4207650;2015;8823;0;0
4207650;2016;8876;0;0
4207650;2017;8930;0;0
4207650;2018;8945;0;0
4207650;2019;8996;1;11,11605158
4207650;2020;9045;0;0
4207650;2021;9093;0;0
4207650;2022;9333;2;21,42933676
4207684;2014;7193;0;0
4207684;2015;7262;0;0
4207684;2016;7331;0;0
4207684;2017;7400;0;0
4207684;2018;7448;0;0
4207684;2019;7514;0;0
4207684;2020;7579;0;0
4207684;2021;7643;0;0
4207684;2022;7726;0;0
4207700;2014;7467;0;0
4207700;2015;7499;0;0
4207700;2016;7530;0;0
4207700;2017;7561;0;0
4207700;2018;7565;0;0
4207700;2019;7593;0;0
4207700;2020;7620;0;0
4207700;2021;7647;0;0
4207700;2022;7815;1;12,79590531
4207759;2014;4175;0;0
4207759;2015;4139;0;0
4207759;2016;4103;0;0
4207759;2017;4067;0;0
4207759;2018;4015;0;0
4207759;2019;3976;0;0
4207759;2020;3938;0;0
4207759;2021;3901;0;0
4207759;2022;3987;0;0
4207809;2014;10033;0;0
4207809;2015;10118;0;0
4207809;2016;10202;0;0
4207809;2017;10285;0;0
4207809;2018;10339;0;0
4207809;2019;10419;0;0
4207809;2020;10498;0;0
4207809;2021;10575;0;0
4207809;2022;10014;0;0
4207858;2014;2046;0;0
4207858;2015;2025;0;0
4207858;2016;2004;0;0
4207858;2017;1984;0;0
4207858;2018;1952;0;0
4207858;2019;1930;0;0
4207858;2020;1909;0;0
4207858;2021;1887;0;0
4207858;2022;2069;0;0
4207908;2014;10916;0;0
4207908;2015;10989;0;0
4207908;2016;11061;1;9,04077389
4207908;2017;11133;0;0
4207908;2018;11155;0;0
4207908;2019;11222;0;0
4207908;2020;11289;0;0
4207908;2021;11354;0;0
4207908;2022;10298;0;0
4208005;2014;6383;0;0
4208005;2015;6347;0;0
4208005;2016;6311;0;0
4208005;2017;6275;0;0
4208005;2018;6209;0;0
4208005;2019;6169;0;0
4208005;2020;6129;0;0
4208005;2021;6091;0;0
4208005;2022;7063;1;14,15828968
4208104;2014;21139;0;0
4208104;2015;21263;0;0
4208104;2016;21385;1;4,676174889
4208104;2017;21506;0;0
4208104;2018;21556;0;0
4208104;2019;21669;0;0
4208104;2020;21780;0;0
4208104;2021;21889;0;0
4208104;2022;22065;0;0
4208203;2014;201557;1;0,496137569
4208203;2015;205271;34;16,56346975
4208203;2016;208958;143;68,43480508
4208203;2017;212615;2;0,940667404
4208203;2018;215895;9;4,168693115
4208203;2019;219536;9;4,099555426
4208203;2020;223112;7;3,137437699
4208203;2021;226617;8;3,530185291
4208203;2022;291169;3;1,030329465
4208302;2014;55016;0;0
4208302;2015;57089;1;1,751650931
4208302;2016;59147;2;3,38140565
4208302;2017;61187;1;1,634334091
4208302;2018;63250;1;1,581027668
4208302;2019;65312;0;0
4208302;2020;67338;0;0
4208302;2021;69323;3;4,327568051
4208302;2022;76247;1;1,311527011
4208401;2014;16253;0;0
4208401;2015;16398;0;0
4208401;2016;16541;0;0
4208401;2017;16683;0;0
4208401;2018;16736;0;0
4208401;2019;16872;0;0
4208401;2020;17007;0;0
4208401;2021;17139;0;0
4208401;2022;16503;0;0
4208450;2014;17521;0;0
4208450;2015;18137;0;0
4208450;2016;18749;3;16,00085338
4208450;2017;19355;1;5,166623611
4208450;2018;19963;0;0
4208450;2019;20576;0;0
4208450;2020;21177;0;0
4208450;2021;21766;0;0
4208450;2022;30731;0;0
4208500;2014;23777;0;0
4208500;2015;24061;0;0
4208500;2016;24343;1;4,107957113
4208500;2017;24622;0;0
4208500;2018;24812;0;0
4208500;2019;25086;0;0
4208500;2020;25355;0;0
4208500;2021;25619;0;0
4208500;2022;26694;0;0
4208609;2014;4040;0;0
4208609;2015;4023;0;0
4208609;2016;4006;1;24,96255617
4208609;2017;3990;0;0
4208609;2018;3955;0;0
4208609;2019;3936;0;0
4208609;2020;3918;0;0
4208609;2021;3899;0;0
4208609;2022;4314;0;0
4208708;2014;10642;0;0
4208708;2015;10608;0;0
4208708;2016;10573;2;18,91610707
4208708;2017;10539;0;0
4208708;2018;10457;0;0
4208708;2019;10416;0;0
4208708;2020;10376;0;0
4208708;2021;10337;0;0
4208708;2022;10624;0;0
4208807;2014;18704;0;0
4208807;2015;18980;0;0
4208807;2016;19254;0;0
4208807;2017;19527;0;0
4208807;2018;19755;0;0
4208807;2019;20024;0;0
4208807;2020;20288;0;0
4208807;2021;20547;0;0
4208807;2022;19538;0;0
4208906;2014;160143;0;0
4208906;2015;163735;0;0
4208906;2016;167300;10;5,977286312
4208906;2017;170835;0;0
4208906;2018;174158;0;0
4208906;2019;177697;1;0,562755702
4208906;2020;181173;0;0
4208906;2021;184579;0;0
4208906;2022;193304;1;0,517319869
4208955;2014;1697;0;0
4208955;2015;1672;0;0
4208955;2016;1649;0;0
4208955;2017;1625;0;0
4208955;2018;1595;0;0
4208955;2019;1570;0;0
4208955;2020;1546;0;0
4208955;2021;1520;0;0
4208955;2022;1785;0;0
4209003;2014;28705;0;0
4209003;2015;29008;0;0
4209003;2016;29310;0;0
4209003;2017;29608;0;0
4209003;2018;29827;0;0
4209003;2019;30118;0;0
4209003;2020;30404;0;0
4209003;2021;30684;0;0
4209003;2022;29976;0;0
4209102;2014;554601;0;0
4209102;2015;562151;3;0,533664442
4209102;2016;569645;19;3,33541065
4209102;2017;577077;4;0,693148401
4209102;2018;583144;0;0
4209102;2019;590466;3;0,508073284
4209102;2020;597658;4;0,669279086
4209102;2021;604708;0;0
4209102;2022;617979;13;2,103631353
4209151;2014;4850;0;0
4209151;2015;4862;0;0
4209151;2016;4874;0;0
4209151;2017;4887;0;0
4209151;2018;4985;0;0
4209151;2019;4997;0;0
4209151;2020;5007;0;0
4209151;2021;5019;0;0
4209151;2022;5991;0;0
4209177;2014;2150;0;0
4209177;2015;2142;0;0
4209177;2016;2134;1;46,86035614
4209177;2017;2127;0;0
4209177;2018;2110;0;0
4209177;2019;2101;0;0
4209177;2020;2092;0;0
4209177;2021;2083;0;0
4209177;2022;2542;0;0
4209201;2014;2244;0;0
4209201;2015;2246;0;0
4209201;2016;2249;1;44,46420631
4209201;2017;2251;0;0
4209201;2018;2245;0;0
4209201;2019;2246;0;0
4209201;2020;2247;0;0
4209201;2021;2248;0;0
4209201;2022;2256;0;0
4209300;2014;158846;0;0
