UF_ACR;CODE_MUNI_7;YEAR;CASES
MG;3113404;2022;1
MG;3113602;2022;1
MG;3113701;2016;1
MG;3113701;2017;30
MG;3113701;2018;2
MG;3113701;2020;36
MG;3113701;2021;9
MG;3113701;2022;10
MG;3113800;2016;1
MG;3113800;2017;1
MG;3114006;2016;3
MG;3114105;2017;1
MG;3114204;2019;2
MG;3114204;2021;1
MG;3114303;2016;1
MG;3114501;2014;1
MG;3114501;2015;2
MG;3114501;2019;2
MG;3114501;2020;3
MG;3114550;2021;1
MG;3114550;2022;1
MG;3114600;2019;2
MG;3114709;2014;1
MG;3114709;2019;1
MG;3115003;2018;1
MG;3115300;2018;1
MG;3115300;2019;13
MG;3115300;2020;5
MG;3115300;2021;18
MG;3115458;2020;1
MG;3115458;2021;1
MG;3115508;2019;22
MG;3115508;2020;7
MG;3115508;2021;1
MG;3115508;2022;10
MG;3115706;2017;101
MG;3115706;2020;3
MG;3115706;2021;1
MG;3115904;2022;1
MG;3116100;2016;1
MG;3116100;2021;1
MG;3116159;2016;1
MG;3116159;2022;6
MG;3116407;2019;1
MG;3116506;2015;1
MG;3116506;2019;1
MG;3116605;2014;1
MG;3116605;2015;2
MG;3116605;2016;5
MG;3116605;2017;1
MG;3116605;2021;1
MG;3116803;2018;2
MG;3116803;2019;1
MG;3116803;2020;1
MG;3116902;2017;1
MG;3116902;2020;2
MG;3117009;2016;1
MG;3117009;2020;1
MG;3117009;2022;2
MG;3117306;2022;2
MG;3117504;2019;1
MG;3117504;2021;1
MG;3117603;2014;1
MG;3117603;2016;3
MG;3117836;2019;1
MG;3117836;2022;5
MG;3117876;2014;3
MG;3117900;2019;1
MG;3118007;2016;1
MG;3118007;2020;3
MG;3118007;2021;1
MG;3118007;2022;2
MG;3118106;2019;1
MG;3118205;2016;1
MG;3118205;2019;1
MG;3118205;2022;1
MG;3118304;2017;1
MG;3118304;2018;1
MG;3118304;2019;7
MG;3118304;2021;1
MG;3118304;2022;1
MG;3118403;2016;19
MG;3118403;2017;320
MG;3118403;2018;1
MG;3118403;2019;2
MG;3118403;2020;20
MG;3118403;2021;589
MG;3118403;2022;3
MG;3118601;2014;5
MG;3118601;2015;3
MG;3118601;2016;52
MG;3118601;2017;10
MG;3118601;2018;11
MG;3118601;2019;27
MG;3118601;2020;11
MG;3118601;2021;9
MG;3118601;2022;25
MG;3118700;2022;1
MG;3118809;2016;1
MG;3118809;2017;2
MG;3118809;2019;1
MG;3118809;2022;3
MG;3118908;2016;1
MG;3118908;2018;1
MG;3119104;2014;1
MG;3119104;2015;1
MG;3119104;2017;1
MG;3119104;2018;1
MG;3119104;2019;2
MG;3119104;2022;2
MG;3119203;2017;19
MG;3119203;2019;2
MG;3119203;2020;2
MG;3119302;2017;2
MG;3119401;2016;1
MG;3119401;2017;719
MG;3119401;2018;5141
MG;3119401;2019;320
MG;3119401;2020;181
MG;3119401;2021;66
MG;3119401;2022;62
MG;3119500;2022;6
MG;3119955;2018;1
MG;3119955;2019;1
MG;3119955;2022;1
MG;3120003;2020;2
MG;3120151;2018;1
MG;3120151;2021;1
MG;3120201;2020;1
MG;3120508;2018;2
MG;3120607;2017;2
MG;3120607;2019;3
MG;3120706;2019;2
MG;3120706;2022;1
MG;3120805;2020;1
MG;3120805;2021;1
MG;3120805;2022;1
MG;3120904;2015;2
MG;3120904;2016;23
MG;3120904;2017;2
MG;3120904;2019;3
MG;3120904;2020;4
MG;3120904;2021;1
MG;3120904;2022;7
MG;3121001;2016;1
MG;3121209;2019;1
MG;3121258;2018;2
MG;3121258;2019;1
MG;3121308;2018;1
MG;3121605;2018;1
MG;3121605;2019;2
MG;3121605;2020;2
MG;3121605;2022;2
MG;3121803;2019;1
MG;3121803;2020;1
MG;3122009;2019;1
MG;3122108;2017;3
MG;3122108;2021;1
MG;3122108;2022;2
MG;3122207;2021;2
MG;3122207;2022;2
MG;3122306;2016;9
MG;3122306;2017;2
MG;3122306;2019;1
MG;3122306;2020;1
MG;3122306;2021;1
MG;3122306;2022;5
MG;3122405;2017;2
MG;3122405;2018;1
MG;3122454;2019;1
MG;3122454;2021;1
MG;3122454;2022;1
MG;3122470;2019;1
MG;3122504;2016;3
MG;3122504;2017;1
MG;3122504;2020;1
MG;3122900;2019;1
MG;3122900;2021;2
MG;3123007;2019;7
MG;3123205;2018;1
MG;3123205;2019;1
MG;3123205;2021;1
MG;3123304;2016;1
MG;3123502;2019;1
MG;3123601;2017;1
MG;3123700;2016;7
MG;3123700;2017;130
MG;3123700;2018;1
MG;3123700;2019;1
MG;3123700;2020;1
MG;3123700;2022;1
MG;3123809;2021;1
MG;3123858;2018;1
MG;3123908;2019;1
MG;3124104;2019;3
MG;3124104;2020;2
MG;3124203;2019;2
MG;3124203;2020;1
MG;3124203;2022;3
MG;3124302;2016;12
MG;3124302;2019;1
MG;3124302;2022;2
MG;3124609;2020;1
MG;3124807;2018;1
MG;3124807;2022;2
MG;3124906;2016;1
MG;3124906;2019;2
MG;3124906;2022;1
MG;3125200;2020;1
MG;3125507;2022;4
MG;3125705;2018;1
MG;3125705;2019;9
MG;3125705;2020;1
MG;3125705;2021;1
MG;3125705;2022;5
MG;3125804;2014;1
MG;3125804;2017;7
MG;3125804;2018;4
MG;3125804;2019;4
MG;3125903;2016;7
MG;3125903;2018;1
MG;3125903;2022;1
MG;3126000;2017;1
MG;3126109;2016;1
MG;3126109;2017;1
MG;3126109;2021;8
MG;3126109;2022;28
MG;3126208;2016;1
MG;3126208;2017;1
MG;3126208;2022;1
MG;3126406;2017;1
MG;3126406;2018;3
MG;3126505;2016;1
MG;3126703;2015;1
MG;3126703;2016;1
MG;3126703;2021;3
MG;3126703;2022;822
MG;3126752;2016;1
MG;3126752;2021;1
MG;3126802;2017;10
MG;3126802;2020;1
MG;3126901;2016;1
MG;3126901;2017;46
MG;3126901;2018;20
MG;3126901;2021;3
MG;3126901;2022;6
MG;3127008;2016;6
MG;3127008;2017;1
MG;3127057;2017;3
MG;3127107;2016;125
MG;3127107;2017;9
MG;3127107;2018;2
MG;3127107;2019;8
MG;3127107;2020;9
MG;3127107;2022;2
MG;3127206;2020;1
MG;3127305;2017;6
MG;3127305;2021;62
MG;3127305;2022;2
MG;3127339;2018;1
MG;3127339;2019;2
MG;3127339;2021;3
MG;3127354;2019;1
MG;3127370;2018;2
MG;3127370;2021;4
MG;3127503;2018;1
MG;3127503;2019;1
MG;3127602;2019;1
MG;3127602;2021;1
MG;3127701;2014;3
MG;3127701;2015;2
MG;3127701;2016;2
MG;3127701;2017;8915
MG;3127701;2018;133
MG;3127701;2019;59
MG;3127701;2020;442
MG;3127701;2021;2444
MG;3127701;2022;1315
MG;3128006;2014;2
MG;3128006;2015;1
MG;3128006;2016;6
MG;3128006;2019;1
MG;3128006;2020;1
MG;3128006;2021;1
MG;3128105;2016;3
MG;3128105;2020;1
MG;3128253;2018;3
MG;3128253;2022;4
MG;3128303;2019;3
MG;3128303;2021;1
MG;3128303;2022;3
MG;3128402;2020;1
MG;3128501;2019;1
MG;3128600;2019;4
MG;3128600;2021;1
MG;3128709;2018;1
MG;3128709;2020;2
MG;3128808;2016;1
MG;3128808;2018;5
MG;3128907;2016;1
MG;3128907;2017;1
MG;3128907;2019;1
MG;3129004;2021;1
MG;3129103;2017;2
MG;3129103;2018;2
MG;3129103;2019;1
MG;3129509;2020;1
MG;3129657;2022;1
MG;3129707;2017;1
MG;3129707;2019;1
MG;3129707;2022;1
MG;3129806;2014;2
MG;3129806;2015;1
MG;3129806;2016;3
MG;3129806;2017;2
MG;3129806;2018;1
MG;3129806;2019;2
MG;3129806;2020;2
MG;3129806;2021;3
MG;3129806;2022;2
MG;3129905;2016;1
MG;3130101;2016;1
MG;3130101;2017;1
MG;3130101;2019;1
MG;3130200;2020;1
MG;3130309;2017;1
MG;3130408;2016;1
MG;3130556;2018;1
MG;3130556;2019;1
MG;3130655;2019;1
MG;3130655;2022;1
MG;3130705;2021;1
MG;3130903;2017;2
MG;3130903;2019;1
MG;3131000;2017;1
MG;3131109;2015;5
MG;3131158;2017;12
MG;3131158;2018;106
MG;3131158;2019;4
MG;3131158;2020;4
MG;3131158;2021;3
MG;3131158;2022;1
MG;3131208;2018;1
MG;3131208;2019;1
MG;3131208;2021;294
MG;3131307;2014;3
MG;3131307;2016;3
MG;3131307;2017;964
MG;3131307;2018;4057
MG;3131307;2019;324
MG;3131307;2020;386
MG;3131307;2021;125
MG;3131307;2022;87
MG;3131604;2016;1
MG;3131604;2019;3
MG;3131604;2020;2
MG;3131604;2022;3
MG;3131703;2016;8
MG;3131703;2017;12
MG;3131703;2018;3
MG;3131703;2020;3
MG;3131703;2021;2
MG;3131703;2022;2
MG;3131802;2017;10
MG;3131802;2019;1
MG;3131802;2020;1
MG;3131901;2021;1
MG;3132008;2022;3
MG;3132107;2022;23
MG;3132206;2017;1
MG;3132206;2019;1
MG;3132206;2020;2
MG;3132404;2014;1
MG;3132404;2015;2
MG;3132404;2016;6
MG;3132404;2017;5
MG;3132404;2018;3
MG;3132404;2019;1
MG;3132404;2020;3
MG;3132404;2022;2
MG;3132503;2016;1
MG;3132503;2017;2
MG;3132503;2019;6
MG;3132503;2020;1
MG;3132503;2021;1
MG;3132602;2019;6
MG;3132602;2021;1
MG;3132701;2016;1
MG;3132701;2017;27
MG;3132701;2018;3
MG;3132701;2019;11
MG;3132909;2015;1
MG;3132909;2018;1
MG;3132909;2020;1
MG;3133006;2016;1
MG;3133006;2019;2
MG;3133105;2016;1
MG;3133105;2020;1
MG;3133204;2016;4
MG;3133204;2017;42
MG;3133204;2021;1
MG;3133204;2022;1
MG;3133303;2018;1
MG;3133303;2020;1
MG;3133303;2022;2
MG;3133402;2017;2
MG;3133402;2021;1
MG;3133501;2020;1
MG;3133600;2016;1
MG;3133709;2019;7
MG;3133709;2021;1
MG;3133709;2022;2
MG;3133758;2017;1
MG;3133758;2019;2
MG;3133758;2022;2
MG;3133808;2014;1
MG;3133808;2015;1
MG;3133808;2016;3
MG;3133808;2017;2
MG;3133808;2018;7
MG;3133808;2019;4
MG;3133808;2020;1
MG;3133808;2021;3
MG;3133808;2022;11
MG;3134004;2017;40
MG;3134004;2022;4
MG;3134103;2020;292
MG;3134103;2021;167
MG;3134202;2016;2
MG;3134202;2017;1
MG;3134202;2019;1
MG;3134202;2021;7
MG;3134202;2022;3
MG;3134400;2016;2
MG;3134400;2019;3
MG;3134400;2020;6
MG;3134400;2021;5
MG;3134400;2022;6
MG;3134608;2017;2
MG;3134608;2020;2
MG;3134608;2021;2
MG;3134608;2022;4
MG;3134707;2017;20
MG;3134707;2022;33
MG;3134905;2021;1
MG;3135001;2017;1
MG;3135001;2018;4
MG;3135001;2019;1
MG;3135001;2022;1
MG;3135050;2022;488
MG;3135076;2016;1
MG;3135076;2017;85
MG;3135076;2018;13
MG;3135076;2020;1
MG;3135076;2022;1
MG;3135100;2014;2
MG;3135100;2015;3
MG;3135100;2016;28
MG;3135100;2017;2
MG;3135100;2018;2
MG;3135100;2019;1
MG;3135100;2021;2
MG;3135100;2022;24
MG;3135209;2016;5
MG;3135209;2019;1
MG;3135209;2022;3486
MG;3135357;2016;2
MG;3135357;2019;4
MG;3135357;2022;3
MG;3135456;2022;1
MG;3135605;2019;1
MG;3135803;2015;2
MG;3135803;2016;7
MG;3135803;2019;1
MG;3135803;2022;1
MG;3136009;2022;1
MG;3136108;2018;8
MG;3136108;2021;1
MG;3136207;2014;1
MG;3136207;2016;4
MG;3136207;2017;3
MG;3136207;2018;2
MG;3136207;2020;3
MG;3136207;2021;1
MG;3136207;2022;3
MG;3136306;2016;5
MG;3136306;2021;2
MG;3136306;2022;1
MG;3136405;2022;1
MG;3136504;2020;3
MG;3136504;2022;1
MG;3136520;2020;1
MG;3136553;2022;2
MG;3136603;2016;1
MG;3136603;2019;2
MG;3136652;2016;5
MG;3136652;2018;1
MG;3136652;2019;1
MG;3136652;2020;5
MG;3136702;2015;2
MG;3136702;2016;27
MG;3136702;2017;12
MG;3136702;2018;23
MG;3136702;2019;247
MG;3136702;2020;14
MG;3136702;2021;9
MG;3136702;2022;7
MG;3136801;2019;4
MG;3136959;2016;3
MG;3136959;2022;8
MG;3137007;2016;2
MG;3137007;2017;1
MG;3137205;2016;5
MG;3137205;2019;3
MG;3137205;2020;1
MG;3137205;2021;288
MG;3137205;2022;7
MG;3137304;2022;1
MG;3137403;2017;1
MG;3137536;2020;1
MG;3137601;2014;1
MG;3137601;2016;5
MG;3137601;2017;4
MG;3137601;2018;1
MG;3137601;2019;6
MG;3137601;2020;2
MG;3137601;2022;1
MG;3137700;2021;1
MG;3138005;2019;3
MG;3138005;2020;1
MG;3138005;2021;3
MG;3138104;2020;26
MG;3138104;2021;3
MG;3138104;2022;1
MG;3138203;2014;7
MG;3138203;2017;1
MG;3138203;2019;2
MG;3138203;2021;1
MG;3138302;2014;1
MG;3138401;2014;1
MG;3138401;2015;1
MG;3138401;2018;1
MG;3138401;2019;30
MG;3138401;2021;74
MG;3138609;2019;2
MG;3138625;2016;2
MG;3138625;2017;1
MG;3138625;2018;1
MG;3138625;2019;1
MG;3138625;2022;2
MG;3138658;2017;1
MG;3138658;2018;1
MG;3138658;2019;2
MG;3138658;2022;1
MG;3138682;2019;6
MG;3138682;2022;6
MG;3138708;2018;1
MG;3138807;2016;5
MG;3138807;2017;1
MG;3138807;2019;1
MG;3138807;2020;1
MG;3138807;2021;7
MG;3138906;2019;1
MG;3139201;2016;6
MG;3139201;2017;1
MG;3139201;2018;1
MG;3139201;2020;1
MG;3139201;2021;1
MG;3139250;2022;34
MG;3139300;2018;9
MG;3139300;2020;1
MG;3139300;2022;5
MG;3139409;2015;2
MG;3139409;2017;5
MG;3139409;2018;1
MG;3139409;2019;2
MG;3139409;2021;3
MG;3139409;2022;3
MG;3139508;2018;1
MG;3139508;2020;96
MG;3139508;2021;4
MG;3139508;2022;2
MG;3139607;2017;4
MG;3139607;2019;1
MG;3139607;2020;3
MG;3139706;2016;1
MG;3139706;2018;2
MG;3139706;2019;5
MG;3139805;2016;2
MG;3139805;2017;1
MG;3139805;2018;2
MG;3139805;2019;1
MG;3139805;2020;3
MG;3139805;2021;1
MG;3139904;2016;1
MG;3140001;2016;5
MG;3140001;2018;1
MG;3140001;2019;2
MG;3140001;2020;2
MG;3140001;2022;1
MG;3140100;2019;1
MG;3140100;2021;84
MG;3140159;2016;1
MG;3140159;2019;4
MG;3140308;2018;39
MG;3140506;2017;4
MG;3140506;2018;4
MG;3140506;2019;1
MG;3140506;2022;1
MG;3140555;2022;2
MG;3140704;2014;1
MG;3140704;2015;1
MG;3140704;2019;4
MG;3140803;2019;1
MG;3140803;2020;6
MG;3140803;2021;3
MG;3140852;2021;2
MG;3141009;2022;1
MG;3141108;2014;7
MG;3141108;2016;1
MG;3141108;2019;2
MG;3141108;2022;2
MG;3141306;2014;1
MG;3141405;2015;1
MG;3141405;2016;1
MG;3141405;2017;386
MG;3141405;2020;1
MG;3141405;2021;1
MG;3141405;2022;1
MG;3141504;2021;2
MG;3141702;2017;1
MG;3141702;2018;2
MG;3141702;2019;1
MG;3141702;2020;1
MG;3141702;2021;1
MG;3141801;2019;1
MG;3142007;2018;2
MG;3142007;2021;4
MG;3142007;2022;165
MG;3142106;2019;3
MG;3142106;2020;1
MG;3142106;2021;2
MG;3142106;2022;2
MG;3142205;2016;2
MG;3142205;2018;1
MG;3142205;2019;4
MG;3142205;2021;2
MG;3142254;2019;1
MG;3142254;2020;1
MG;3142304;2021;1
MG;3142304;2022;1
MG;3142403;2016;2
MG;3142403;2021;1
MG;3142502;2016;1
MG;3142502;2017;2
MG;3142502;2022;3
MG;3142601;2017;3
MG;3142700;2015;3
MG;3142700;2016;1
MG;3142700;2019;7
MG;3142700;2020;2
MG;3142700;2022;16
MG;3142809;2018;1
MG;3142809;2022;44
MG;3142908;2016;1
MG;3142908;2021;24
MG;3142908;2022;151
MG;3143104;2019;1
MG;3143153;2020;1
MG;3143203;2016;2
MG;3143302;2014;3
MG;3143302;2015;12
MG;3143302;2016;82
MG;3143302;2017;9
MG;3143302;2018;1
MG;3143302;2019;1
MG;3143302;2020;10
MG;3143302;2021;8
MG;3143302;2022;1527
MG;3143450;2022;1
MG;3143500;2021;1
MG;3143708;2018;6
MG;3143708;2019;21
MG;3143906;2017;3
MG;3143906;2018;1
MG;3143906;2019;53
MG;3143906;2020;1
MG;3143906;2021;5
MG;3143906;2022;8
MG;3144003;2017;1
MG;3144003;2021;530
MG;3144003;2022;1
MG;3144102;2020;1
MG;3144102;2021;1
MG;3144300;2015;1
MG;3144300;2016;1
MG;3144300;2017;230
MG;3144300;2018;1
MG;3144300;2019;1
MG;3144300;2020;5
MG;3144300;2021;3
MG;3144300;2022;27
MG;3144359;2019;2
MG;3144375;2022;1
MG;3144409;2021;1
MG;3144508;2016;1
MG;3144607;2021;1
MG;3144656;2015;1
MG;3144656;2017;1
MG;3144656;2020;1
MG;3144656;2022;1
MG;3144706;2017;7
MG;3144706;2018;7
MG;3144706;2019;3
MG;3144805;2014;2
MG;3144805;2015;1
MG;3144805;2016;4
MG;3144805;2017;6
MG;3144805;2018;1
MG;3144805;2019;4
MG;3144805;2020;3
MG;3144805;2021;3
MG;3144805;2022;7
MG;3144904;2017;1
MG;3144904;2020;4
MG;3144904;2021;4
MG;3144904;2022;6
MG;3145000;2016;1
MG;3145000;2018;4
MG;3145208;2014;1
MG;3145208;2015;1
MG;3145208;2016;4
MG;3145208;2017;2
MG;3145208;2018;1
MG;3145208;2019;14
MG;3145208;2020;1
MG;3145208;2021;4
MG;3145208;2022;2
MG;3145307;2016;2
MG;3145307;2017;2
MG;3145307;2021;1
MG;3145356;2017;1
MG;3145356;2020;1
MG;3145372;2019;2
MG;3145455;2021;1
MG;3145455;2022;1
MG;3145604;2014;1
MG;3145604;2016;1
MG;3145604;2018;1
MG;3145604;2021;1
MG;3145877;2019;1
MG;3145901;2019;4
MG;3146008;2022;2
MG;3146107;2015;2
MG;3146107;2016;2
MG;3146206;2017;2
MG;3146255;2022;2
MG;3146305;2016;3
MG;3146305;2017;11
MG;3146305;2019;4
MG;3146404;2019;1
MG;3146404;2022;2
MG;3146503;2016;2
MG;3146503;2018;2
MG;3146503;2020;2
MG;3146503;2021;1
MG;3146552;2021;1
MG;3146701;2022;1
MG;3146750;2020;8
MG;3146750;2022;1
MG;3146909;2014;1
MG;3146909;2016;1
MG;3146909;2019;8
MG;3146909;2020;2
MG;3146909;2021;1
MG;3147006;2019;1
MG;3147006;2020;1
MG;3147006;2021;5
MG;3147006;2022;42
MG;3147105;2014;1
MG;3147105;2016;4
MG;3147105;2017;2
MG;3147105;2018;4
MG;3147105;2019;3
MG;3147105;2020;3
MG;3147105;2021;3
MG;3147105;2022;7
MG;3147204;2016;3
MG;3147204;2021;1
MG;3147204;2022;1
MG;3147402;2016;4
MG;3147402;2017;4
MG;3147402;2018;3
MG;3147402;2019;3
MG;3147402;2020;2
MG;3147402;2022;1
MG;3147501;2016;1
MG;3147600;2016;1
MG;3147709;2019;1
MG;3147808;2022;2
MG;3147907;2019;7
MG;3147907;2022;3
MG;3147956;2022;1
MG;3148004;2016;7
MG;3148004;2017;6
MG;3148004;2019;52
MG;3148004;2020;3
MG;3148004;2021;4
MG;3148004;2022;16
MG;3148103;2016;3
MG;3148103;2018;2
MG;3148103;2019;1
MG;3148103;2020;1
MG;3148202;2018;3
MG;3148202;2019;1
MG;3148707;2016;21
MG;3148707;2017;102
MG;3148707;2019;1
MG;3148707;2020;1
MG;3148756;2019;3
MG;3149002;2019;1
MG;3149101;2016;1
MG;3149150;2016;5
MG;3149150;2022;190
MG;3149309;2014;6
MG;3149309;2017;7
MG;3149309;2021;1
MG;3149408;2019;1
MG;3149705;2016;32
MG;3149705;2017;5
MG;3149705;2018;1
MG;3149705;2019;6
MG;3149705;2020;5
MG;3149705;2021;1
MG;3149952;2017;12
MG;3149952;2020;6
MG;3149952;2021;4
MG;3150000;2022;1
MG;3150109;2019;2
MG;3150158;2016;1
MG;3150158;2018;1
MG;3150158;2019;1
MG;3150158;2020;1
MG;3150505;2016;1
MG;3150505;2017;1
MG;3150539;2017;8
MG;3150539;2019;1
MG;3150539;2020;5
MG;3150539;2021;1
MG;3150570;2019;1
MG;3150570;2022;7
MG;3150703;2019;2
MG;3150703;2021;1
MG;3150802;2018;1
MG;3150901;2017;1
MG;3151107;2018;1
MG;3151107;2019;124
MG;3151107;2020;92
MG;3151107;2022;6
MG;3151206;2016;3
MG;3151206;2018;1
MG;3151206;2019;110
MG;3151206;2020;1
MG;3151206;2022;169
MG;3151305;2018;5
MG;3151305;2019;3
MG;3151404;2014;3
MG;3151404;2016;7
MG;3151404;2017;6
MG;3151404;2018;1
MG;3151404;2019;2
MG;3151503;2014;1
MG;3151503;2015;1
MG;3151503;2016;2
MG;3151503;2018;1
MG;3151503;2019;7
MG;3151503;2020;6
MG;3151503;2021;1
MG;3151602;2016;2
MG;3151602;2018;1
MG;3151602;2019;2
MG;3151800;2014;2
MG;3151800;2016;5
MG;3151800;2017;5
MG;3151800;2018;7
MG;3151800;2019;4
MG;3151800;2020;2
MG;3151800;2021;1
MG;3151800;2022;4
MG;3152006;2016;2
MG;3152006;2017;11
MG;3152006;2018;3
MG;3152006;2019;2
MG;3152006;2020;2
MG;3152105;2015;2
MG;3152105;2016;4
MG;3152105;2019;3
MG;3152105;2020;1
MG;3152105;2021;9
MG;3152131;2021;1
MG;3152131;2022;1
MG;3152170;2016;8
MG;3152170;2020;1
MG;3152204;2016;1
MG;3152204;2018;1
MG;3152204;2020;3
MG;3152204;2022;1
MG;3152303;2019;1
MG;3152303;2020;1
MG;3152402;2016;1
MG;3152402;2017;15
MG;3152402;2020;9
MG;3152501;2015;4
MG;3152501;2016;4
MG;3152501;2017;5
MG;3152501;2018;2
MG;3152501;2019;6
MG;3152501;2020;2
MG;3152501;2021;1
MG;3152709;2019;7
MG;3152709;2020;1
MG;3152709;2022;2
MG;3152808;2018;2
MG;3152808;2019;1
MG;3152808;2022;1
MG;3152907;2017;1
MG;3153103;2019;2
MG;3153400;2017;1
MG;3153509;2019;1
MG;3153608;2021;1
MG;3153707;2022;1
MG;3153905;2020;1
MG;3153905;2021;1
MG;3153905;2022;1
MG;3154002;2017;1
MG;3154002;2018;1
MG;3154101;2019;26
MG;3154101;2020;3
MG;3154101;2021;1
MG;3154309;2016;4
MG;3154309;2017;6
MG;3154309;2018;4
MG;3154309;2019;4
MG;3154309;2020;692
MG;3154309;2021;271
MG;3154309;2022;4
MG;3154457;2019;7
MG;3154457;2021;1
MG;3154507;2022;5
MG;3154606;2014;3
MG;3154606;2015;1
MG;3154606;2016;5
MG;3154606;2017;15
MG;3154606;2018;6
MG;3154606;2019;25
MG;3154606;2020;92
MG;3154606;2021;11
MG;3154606;2022;116
MG;3154705;2019;1
MG;3154804;2019;1
MG;3154804;2021;1
MG;3154804;2022;2
MG;3154903;2019;1
MG;3155009;2021;1
MG;3155108;2016;1
MG;3155108;2020;1
MG;3155108;2022;2
MG;3155405;2017;1
MG;3155405;2018;1
MG;3155405;2019;1
MG;3155504;2020;1
MG;3155603;2017;1
MG;3155603;2018;1
MG;3155603;2019;1
MG;3155603;2022;2
MG;3155702;2019;1
MG;3155702;2021;1
MG;3155801;2017;7
MG;3155801;2018;2
MG;3156304;2016;1
MG;3156304;2020;1
MG;3156601;2022;51
MG;3156700;2015;3
MG;3156700;2016;19
MG;3156700;2017;2
MG;3156700;2018;1
MG;3156700;2019;3
MG;3156700;2021;1
MG;3156700;2022;4
MG;3156809;2019;1
MG;3156908;2017;1
MG;3156908;2018;1
MG;3157005;2014;1
MG;3157005;2015;1
MG;3157005;2016;10
MG;3157005;2020;1
MG;3157005;2022;5
MG;3157104;2017;178
MG;3157104;2018;2
MG;3157104;2019;1
MG;3157104;2020;4
MG;3157104;2021;2
MG;3157104;2022;2
MG;3157203;2016;1
MG;3157203;2017;1
MG;3157203;2018;1
MG;3157203;2019;16
MG;3157203;2020;15
MG;3157203;2022;1
MG;3157336;2020;1
MG;3157336;2021;2
MG;3157336;2022;2
MG;3157609;2017;1
MG;3157609;2022;1
MG;3157658;2016;1
MG;3157658;2017;5
MG;3157658;2018;2
MG;3157658;2022;1
MG;3157708;2021;1
MG;3157708;2022;1
MG;3157807;2014;1
MG;3157807;2015;2
MG;3157807;2016;91
MG;3157807;2017;4
MG;3157807;2018;4
MG;3157807;2019;12
MG;3157807;2020;31
MG;3157807;2021;8
MG;3157807;2022;7
MG;3157906;2016;1
MG;3157906;2019;1
MG;3158102;2022;50
MG;3158201;2020;1
MG;3158201;2021;1
MG;3158409;2019;2
MG;3158409;2021;1
MG;3158508;2020;1
MG;3158508;2022;1
MG;3158607;2019;87
MG;3158607;2020;4
MG;3158953;2016;2
MG;3158953;2017;3
MG;3158953;2018;289
MG;3158953;2019;17
MG;3158953;2020;15
MG;3158953;2021;2
MG;3159001;2019;1
MG;3159506;2020;2
MG;3159506;2021;30
MG;3159605;2015;1
MG;3159605;2016;2
MG;3159605;2019;2
MG;3159803;2016;12
MG;3159803;2017;1
MG;3159803;2019;1
MG;3159902;2022;2
MG;3160009;2019;2
MG;3160108;2020;1
MG;3160306;2017;3
MG;3160405;2014;1
MG;3160405;2019;1
MG;3160405;2020;4
MG;3160405;2021;11
MG;3160405;2022;1
MG;3160603;2017;2
MG;3160603;2019;1
MG;3160603;2021;1
MG;3160603;2022;1
MG;3161007;2016;3
MG;3161007;2017;2
MG;3161007;2019;4
MG;3161106;2016;7
MG;3161106;2017;1
MG;3161106;2018;1
MG;3161106;2019;2
MG;3161106;2022;223
MG;3161304;2021;1
MG;3161304;2022;3
MG;3161403;2018;1
MG;3161403;2019;1
MG;3161601;2020;2
MG;3161650;2020;1
MG;3161650;2021;2
MG;3161809;2016;1
MG;3161809;2017;1
MG;3161908;2016;5
MG;3161908;2018;6
MG;3161908;2019;1
MG;3162005;2018;1
MG;3162005;2020;2
MG;3162104;2016;2
MG;3162104;2019;1
MG;3162203;2016;1
MG;3162252;2016;1
MG;3162401;2017;2
MG;3162401;2018;2
MG;3162401;2019;2
MG;3162401;2022;1
MG;3162450;2022;2
MG;3162500;2015;1
MG;3162500;2016;15
MG;3162500;2017;2
MG;3162500;2018;1
MG;3162500;2019;12
MG;3162500;2020;2
MG;3162500;2021;2
MG;3162575;2016;1
MG;3162575;2017;1
MG;3162575;2021;1
MG;3162609;2014;1
MG;3162609;2020;1
MG;3162708;2022;3
MG;3162807;2018;1
MG;3162807;2019;2
MG;3162906;2016;1
MG;3162906;2019;5
MG;3162906;2020;7
MG;3162906;2022;1
MG;3162922;2019;1
MG;3162922;2020;1
MG;3162948;2018;1
MG;3162955;2018;2
MG;3163003;2017;17
MG;3163003;2019;4
MG;3163003;2021;1
MG;3163409;2019;1
MG;3163409;2021;1
MG;3163508;2019;1
MG;3163508;2022;1
MG;3163607;2021;1
MG;3163706;2017;2
MG;3163706;2019;1
MG;3163706;2021;1
MG;3163706;2022;1
MG;3163805;2018;1
MG;3163904;2017;3
MG;3163904;2018;2
MG;3163904;2019;1
MG;3164001;2016;1
MG;3164001;2019;1
MG;3164001;2020;2
MG;3164100;2019;1
MG;3164209;2020;1
MG;3164308;2018;4
MG;3164308;2019;3
MG;3164472;2019;1
MG;3164605;2016;1
MG;3164605;2017;1
MG;3164605;2018;1
MG;3164605;2020;1
MG;3164704;2014;1
MG;3164704;2016;1
MG;3164704;2018;1
MG;3164704;2019;4
MG;3164704;2020;1
MG;3164704;2021;1
MG;3164704;2022;5
MG;3164902;2019;2
MG;3165008;2018;1
MG;3165008;2019;1
MG;3165008;2020;1
MG;3165008;2021;2
MG;3165305;2019;2
